选股日期,排名,代码,名称,相似度,匹配案例,匹配日期,类别,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数
2025-11-03,4,600724,宁波富达,94.2%,case_004,2025-07-23,bowl_center,匹配case_004,3.74,5.89,+57.49%,+109.89%,第511天,2026-03-20,30
2025-11-03,5,301369,联动科技,94.0%,case_002,2025-08-06,bowl_center,匹配case_002,76.814,137.27,+78.70%,+101.79%,第965天,2026-03-20,30
2025-11-03,6,603111,康尼机电,94.0%,case_006,2025-08-04,bowl_center,匹配case_006,4.39,6.6,+50.34%,+91.80%,第826天,2026-03-20,30
2025-11-03,7,002701,奥瑞金,93.3%,case_002,2025-08-06,bowl_center,匹配case_002,4.391,5.2,+18.42%,+52.36%,第810天,2026-03-20,30
2025-11-03,8,688187,时代电气,92.8%,case_004,2025-07-23,bowl_center,匹配case_004,40.01,52.63,+31.54%,+55.56%,第439天,2026-03-20,30
2025-11-03,9,688249,晶合集成,92.7%,case_002,2025-08-06,bowl_center,匹配case_002,19.473,29.39,+50.93%,+114.66%,第805天,2026-03-20,30
2025-11-03,10,300257,开山股份,92.7%,case_002,2025-08-06,bowl_center,匹配case_002,14.02,30.92,+120.54%,+165.98%,第958天,2026-03-20,30
2025-11-04,1,603111,康尼机电,95.8%,case_006,2025-08-04,bowl_center,匹配case_006,4.39,6.6,+50.34%,+91.80%,第826天,2026-03-20,30
2025-11-04,2,600769,祥龙电业,95.6%,case_002,2025-08-06,bowl_center,匹配case_002,9.5,13.28,+39.79%,+66.21%,第818天,2026-03-20,30
2025-11-04,3,603889,新澳股份,95.1%,case_004,2025-07-23,bowl_center,匹配case_004,7.76,7.9,+1.80%,+24.74%,第910天,2026-03-20,30
2025-11-04,4,688531,日联科技,94.6%,case_002,2025-08-06,bowl_center,匹配case_002,67.254,69.63,+3.53%,+18.95%,第914天,2026-03-20,30
2025-11-04,5,002054,德美化工,94.5%,case_011,2025-11-12,bowl_center,匹配case_011,7.062,8.52,+20.65%,+71.20%,第946天,2026-03-20,30
2025-11-04,6,301557,常友科技,94.5%,case_004,2025-07-23,bowl_center,匹配case_004,88.89,79.6,-10.45%,+45.01%,第0天,2025-04-03,30
2025-11-04,7,002656,*ST摩登,94.2%,case_011,2025-11-12,bowl_center,匹配case_011,2.24,2.1,-6.25%,+5.80%,第23天,2023-04-20,30
2025-11-04,8,002963,豪尔赛,93.9%,case_002,2025-08-06,bowl_center,匹配case_002,15.21,14.58,-4.14%,+26.23%,第846天,2026-03-20,30
2025-11-04,9,603110,东方材料,93.8%,case_004,2025-07-23,bowl_center,匹配case_004,26.33,16.12,-38.78%,+41.59%,第95天,2026-03-20,30
2025-11-04,10,601515,衢州东峰,93.7%,case_004,2025-07-23,bowl_center,匹配case_004,4.415,4.095,-7.25%,+2.04%,第10天,2023-08-24,30
2025-11-05,1,688619,罗普特,96.1%,case_004,2025-07-23,bowl_center,匹配case_004,13.08,14.97,+14.45%,+48.70%,第755天,2026-03-20,30
2025-11-05,2,300844,山水比德,95.7%,case_002,2025-08-06,bowl_center,匹配case_002,42.15,34.89,-17.22%,+44.72%,第762天,2026-03-20,30
2025-11-05,3,603500,祥和实业,95.4%,case_002,2025-08-06,bowl_center,匹配case_002,8.784,10.85,+23.52%,+60.52%,第911天,2026-03-20,30
2025-11-05,4,600711,盛屯矿业,94.7%,case_002,2025-08-06,bowl_center,匹配case_002,4.876,4.426,-9.23%,+5.74%,第8天,2023-08-24,30
2025-11-05,5,600626,申达股份,94.4%,case_002,2025-08-06,bowl_center,匹配case_002,3.69,4.24,+14.91%,+58.81%,第819天,2026-03-20,30
2025-11-05,6,600345,长江通信,94.3%,case_006,2025-08-04,bowl_center,匹配case_006,19.685,36.9,+87.45%,+144.35%,第958天,2026-03-20,30
2025-11-05,7,300850,新强联,94.2%,case_002,2025-08-06,bowl_center,匹配case_002,32.514,48.88,+50.34%,+77.49%,第826天,2026-03-20,30
2025-11-05,8,688578,艾力斯,94.2%,case_006,2025-08-04,bowl_center,匹配case_006,26.56,90.23,+239.72%,+358.58%,第767天,2026-03-20,30
2025-11-05,9,301282,金禄电子,94.0%,case_006,2025-08-04,bowl_center,匹配case_006,26.964,32.93,+22.13%,+44.56%,第965天,2026-03-20,30
2025-11-05,10,300901,中胤时尚,93.6%,case_004,2025-07-23,bowl_center,匹配case_004,10.762,16.16,+50.16%,+84.63%,第924天,2026-03-20,30
2025-11-06,1,603110,东方材料,95.5%,case_002,2025-08-06,bowl_center,匹配case_002,26.33,16.12,-38.78%,+41.59%,第95天,2026-03-20,30
2025-11-06,2,605008,长鸿高科,95.3%,case_004,2025-07-23,bowl_center,匹配case_004,14.992,11.95,-20.29%,+28.74%,第839天,2026-03-20,30
2025-11-06,3,300986,志特新材,94.7%,case_008,2025-07-10,bowl_center,匹配case_008,13.001,11.701,-10.00%,+12.43%,第7天,2023-08-23,30
2025-11-06,4,603500,祥和实业,94.6%,case_002,2025-08-06,bowl_center,匹配case_002,8.784,10.85,+23.52%,+60.52%,第911天,2026-03-20,30
2025-11-06,5,600119,长江投资,94.2%,case_003,2025-06-20,bowl_center,匹配case_003,6.23,5.8,-6.90%,+89.09%,第188天,2026-03-20,30
2025-11-06,6,300768,迪普科技,94.0%,case_002,2025-08-06,bowl_center,匹配case_002,15.852,16.45,+3.77%,+66.99%,第460天,2026-03-20,30
2025-11-06,7,002054,德美化工,93.9%,case_008,2025-07-10,bowl_center,匹配case_008,7.062,8.52,+20.65%,+71.20%,第946天,2026-03-20,30
2025-11-06,8,688059,华锐精密,93.8%,case_002,2025-08-06,bowl_center,匹配case_002,61.886,109.91,+77.60%,+127.06%,第958天,2026-03-20,30
2025-11-06,9,300509,新美星,93.5%,case_004,2025-07-23,bowl_center,匹配case_004,6.85,12.35,+80.29%,+148.18%,第916天,2026-03-20,30
2025-11-06,10,300850,新强联,93.5%,case_002,2025-08-06,bowl_center,匹配case_002,32.514,48.88,+50.34%,+77.49%,第826天,2026-03-20,30
2025-11-07,1,688619,罗普特,96.4%,case_004,2025-07-23,bowl_center,匹配case_004,13.08,14.97,+14.45%,+48.70%,第755天,2026-03-20,30
2025-11-07,2,002931,锋龙股份,96.0%,case_003,2025-06-20,bowl_center,匹配case_003,12.39,10.62,-14.29%,+7.67%,第0天,2023-08-02,30
2025-11-07,3,300971,博亚精工,95.2%,case_004,2025-07-23,bowl_center,匹配case_004,17.807,22.41,+25.85%,+57.69%,第762天,2026-03-20,30
2025-11-07,4,600094,大名城,94.8%,case_004,2025-07-23,bowl_center,匹配case_004,3.482,4.06,+16.60%,+70.02%,第839天,2026-03-20,30
2025-11-07,5,002342,巨力索具,94.7%,case_002,2025-08-06,bowl_center,匹配case_002,4.237,11.93,+181.57%,+405.55%,第930天,2026-03-20,30
2025-11-07,6,300986,志特新材,94.7%,case_003,2025-06-20,bowl_center,匹配case_003,13.001,11.701,-10.00%,+12.43%,第7天,2023-08-23,30
2025-11-07,7,002530,金财互联,94.3%,case_006,2025-08-04,bowl_center,匹配case_006,8.25,8.96,+8.61%,+70.55%,第505天,2026-03-20,30
2025-11-07,8,301105,鸿铭股份,94.0%,case_004,2025-07-23,bowl_center,匹配case_004,37.33,54.78,+46.75%,+59.60%,第965天,2026-03-20,30
2025-11-07,9,688485,九州一轨,93.9%,case_003,2025-06-20,bowl_center,匹配case_003,14.718,24.61,+67.21%,+98.33%,第944天,2026-03-20,30
2025-11-07,10,300161,华中数控,93.8%,case_008,2025-07-10,bowl_center,匹配case_008,43.4,28.84,-33.55%,+11.04%,第54天,2026-03-20,30
2025-11-10,1,300349,金卡智能,95.3%,case_008,2025-07-10,bowl_center,匹配case_008,12.321,13.9,+12.82%,+72.71%,第902天,2026-03-20,30
2025-11-10,2,301312,智立方,94.5%,case_006,2025-08-04,bowl_center,匹配case_006,43.459,84.33,+94.04%,+120.09%,第949天,2026-03-20,30
2025-11-10,3,300889,爱克股份,94.0%,case_002,2025-08-06,bowl_center,匹配case_002,10.86,25.09,+131.03%,+185.08%,第874天,2026-03-20,30
2025-11-10,4,601231,环旭电子,94.0%,case_001,2025-05-12,bowl_center,匹配case_001,14.47,35.82,+147.55%,+241.26%,第945天,2026-03-20,30
2025-11-10,5,300136,信维通信,93.8%,case_010,2025-07-11,bowl_center,匹配case_010,18.371,62.6,+240.75%,+414.83%,第911天,2026-03-20,30
2025-11-10,6,301607,富特科技,93.8%,case_004,2025-07-23,bowl_center,匹配case_004,39.187,44.63,+13.89%,+36.35%,第518天,2026-03-20,30
2025-11-10,7,603280,南方路机,93.7%,case_003,2025-06-20,bowl_center,匹配case_003,23.94,35.55,+48.50%,+158.15%,第740天,2026-03-20,30
2025-11-10,8,301008,宏昌科技,93.5%,case_006,2025-08-04,bowl_center,匹配case_006,22.067,29.35,+33.00%,+149.47%,第789天,2026-03-20,30
2025-11-10,9,003029,吉大正元,93.4%,case_003,2025-06-20,bowl_center,匹配case_003,24.46,22.04,-9.89%,+49.22%,第701天,2026-03-20,30
2025-11-10,10,600658,电子城,93.3%,case_008,2025-07-10,bowl_center,匹配case_008,5.84,4.75,-18.66%,+52.40%,第756天,2026-03-20,30
2025-11-11,1,000547,航天发展,100.0%,case_011,2025-11-12,bowl_center,匹配case_011,9.49,28.0,+195.05%,+328.35%,第900天,2026-03-20,30
2025-11-11,2,300083,创世纪,96.2%,case_006,2025-08-04,bowl_center,匹配case_006,6.69,7.64,+14.20%,+68.61%,第783天,2026-03-20,30
2025-11-11,3,300619,金银河,95.9%,case_002,2025-08-06,bowl_center,匹配case_002,37.685,39.46,+4.71%,+51.47%,第916天,2026-03-20,30
2025-11-11,4,301607,富特科技,95.8%,case_002,2025-08-06,bowl_center,匹配case_002,39.187,44.63,+13.89%,+36.35%,第518天,2026-03-20,30
2025-11-11,5,300349,金卡智能,95.4%,case_008,2025-07-10,bowl_center,匹配case_008,12.321,13.9,+12.82%,+72.71%,第902天,2026-03-20,30
2025-11-11,6,001359,平安电工,95.0%,case_006,2025-08-04,bowl_center,匹配case_006,32.48,71.8,+121.06%,+163.05%,第700天,2026-03-20,30
2025-11-11,7,002842,翔鹭钨业,95.0%,case_008,2025-07-10,bowl_center,匹配case_008,8.74,31.7,+262.70%,+454.92%,第950天,2026-03-20,30
2025-11-11,8,603685,晨丰科技,94.9%,case_004,2025-07-23,bowl_center,匹配case_004,14.038,27.07,+92.83%,+114.13%,第952天,2026-03-20,30
2025-11-11,9,301312,智立方,94.8%,case_006,2025-08-04,bowl_center,匹配case_006,43.459,84.33,+94.04%,+120.09%,第949天,2026-03-20,30
2025-11-11,10,600658,电子城,94.8%,case_008,2025-07-10,bowl_center,匹配case_008,5.84,4.75,-18.66%,+52.40%,第756天,2026-03-20,30
2025-11-12,1,603917,合力科技,97.0%,case_004,2025-07-23,bowl_center,匹配case_004,21.16,12.99,-38.61%,+8.93%,第5天,2026-03-20,30
2025-11-12,2,301205,联特科技,96.5%,case_001,2025-05-12,bowl_center,匹配case_001,130.65,219.99,+68.38%,+106.96%,第957天,2026-03-20,30
2025-11-12,3,301248,杰创智能,96.2%,case_006,2025-08-04,bowl_center,匹配case_006,20.221,56.66,+180.20%,+245.38%,第966天,2026-03-20,30
2025-11-12,4,300083,创世纪,96.0%,case_006,2025-08-04,bowl_center,匹配case_006,6.69,7.64,+14.20%,+68.61%,第783天,2026-03-20,30
2025-11-12,5,600686,金龙汽车,96.0%,case_002,2025-08-06,bowl_center,匹配case_002,7.535,15.92,+111.28%,+194.63%,第910天,2026-03-20,30
2025-11-12,6,300018,中元股份,95.5%,case_002,2025-08-06,bowl_center,匹配case_002,6.54,13.12,+100.61%,+124.31%,第964天,2026-03-20,30
2025-11-12,7,600552,凯盛科技,95.3%,case_006,2025-08-04,bowl_center,匹配case_006,11.73,12.39,+5.63%,+42.97%,第914天,2026-03-20,30
2025-11-12,8,300357,我武生物,95.1%,case_002,2025-08-06,bowl_center,匹配case_002,39.195,25.01,-36.19%,+5.72%,第1天,2026-03-20,30
2025-11-12,9,301236,软通动力,95.1%,case_006,2025-08-04,bowl_center,匹配case_006,22.68,39.57,+74.47%,+254.50%,第564天,2026-03-20,30
2025-11-12,10,002230,科大讯飞,94.8%,case_006,2025-08-04,bowl_center,匹配case_006,62.151,49.06,-21.06%,+8.61%,第904天,2026-03-20,30
2025-11-13,1,301205,联特科技,96.2%,case_001,2025-05-12,bowl_center,匹配case_001,130.65,219.99,+68.38%,+106.96%,第957天,2026-03-20,30
2025-11-13,2,688115,思林杰,95.3%,case_002,2025-08-06,bowl_center,匹配case_002,34.343,40.4,+17.64%,+135.22%,第756天,2026-03-20,30
2025-11-13,3,002546,新联电子,94.6%,case_004,2025-07-23,bowl_center,匹配case_004,5.03,9.51,+89.07%,+146.52%,第956天,2026-03-20,30
2025-11-13,4,688069,德林海,94.5%,case_004,2025-07-23,bowl_center,匹配case_004,20.681,25.1,+21.37%,+39.11%,第953天,2026-03-20,30
2025-11-13,5,603917,合力科技,94.5%,case_002,2025-08-06,bowl_center,匹配case_002,21.16,12.99,-38.61%,+8.93%,第5天,2026-03-20,30
2025-11-13,6,002212,天融信,94.3%,case_001,2025-05-12,bowl_center,匹配case_001,9.373,7.9,-15.72%,+45.31%,第763天,2026-03-20,30
2025-11-13,7,301607,富特科技,93.6%,case_002,2025-08-06,bowl_center,匹配case_002,39.187,44.63,+13.89%,+36.35%,第518天,2026-03-20,30
2025-11-13,8,000567,海德股份,93.5%,case_008,2025-07-10,bowl_center,匹配case_008,8.679,5.28,-39.16%,+11.76%,第467天,2026-03-20,30
2025-11-13,9,300225,*ST金泰,93.5%,case_004,2025-07-23,bowl_center,匹配case_004,6.63,7.02,+5.88%,+16.14%,第18天,2023-06-28,30
2025-11-13,10,002174,游族网络,93.2%,case_002,2025-08-06,bowl_center,匹配case_002,13.039,9.57,-26.60%,+39.20%,第753天,2026-03-20,30
2025-11-14,1,300083,创世纪,96.1%,case_006,2025-08-04,bowl_center,匹配case_006,6.69,7.64,+14.20%,+68.61%,第783天,2026-03-20,30
2025-11-14,2,688399,硕世生物,95.4%,case_004,2025-07-23,bowl_center,匹配case_004,32.904,58.69,+78.37%,+185.68%,第914天,2026-03-20,30
2025-11-14,3,002861,瀛通通讯,95.3%,case_004,2025-07-23,bowl_center,匹配case_004,11.39,16.51,+44.95%,+90.96%,第833天,2026-03-20,30
2025-11-14,4,688512,慧智微-U,95.3%,case_006,2025-08-04,bowl_center,匹配case_006,19.05,23.46,+23.15%,+31.76%,第27天,2023-06-15,30
2025-11-14,5,300881,盛德鑫泰,95.0%,case_011,2025-11-12,bowl_center,匹配case_011,34.236,43.88,+28.17%,+67.95%,第946天,2026-03-20,30
2025-11-14,6,002735,王子新材,94.8%,case_006,2025-08-04,bowl_center,匹配case_006,13.249,15.18,+14.57%,+81.15%,第900天,2026-03-20,30
2025-11-14,7,002230,科大讯飞,94.8%,case_006,2025-08-04,bowl_center,匹配case_006,62.151,49.06,-21.06%,+8.61%,第904天,2026-03-20,30
2025-11-14,8,002772,众兴菌业,94.5%,case_002,2025-08-06,bowl_center,匹配case_002,8.741,19.25,+120.23%,+125.72%,第959天,2026-03-20,30
2025-11-14,9,688369,致远互联,94.5%,case_006,2025-08-04,bowl_center,匹配case_006,51.146,22.52,-55.97%,+5.34%,第8天,2026-03-20,30
2025-11-14,10,002212,天融信,94.4%,case_001,2025-05-12,bowl_center,匹配case_001,9.373,7.9,-15.72%,+45.31%,第763天,2026-03-20,30
2025-11-17,1,002595,豪迈科技,96.3%,case_004,2025-07-23,bowl_center,匹配case_004,30.433,86.09,+182.88%,+233.52%,第953天,2026-03-20,30
2025-11-17,2,605258,协和电子,95.7%,case_008,2025-07-10,bowl_center,匹配case_008,24.04,34.3,+42.68%,+88.48%,第322天,2026-03-20,30
2025-11-17,3,600667,太极实业,95.5%,case_003,2025-06-20,bowl_center,匹配case_003,7.03,10.68,+51.92%,+72.40%,第965天,2026-03-20,30
2025-11-17,4,301386,未来电器,95.4%,case_004,2025-07-23,bowl_center,匹配case_004,25.58,25.01,-2.23%,+33.15%,第19天,2026-03-20,30
2025-11-17,5,601727,上海电气,95.4%,case_006,2025-08-04,bowl_center,匹配case_006,4.7,8.33,+77.23%,+161.70%,第470天,2026-03-20,30
2025-11-17,6,600826,兰生股份,94.7%,case_004,2025-07-23,bowl_center,匹配case_004,8.021,10.02,+24.92%,+92.26%,第725天,2026-03-20,30
2025-11-17,7,301087,可孚医疗,94.3%,case_004,2025-07-23,bowl_center,匹配case_004,41.137,55.48,+34.87%,+55.55%,第902天,2026-03-20,30
2025-11-17,8,603997,继峰股份,94.3%,case_008,2025-07-10,bowl_center,匹配case_008,15.83,12.3,-22.30%,+4.55%,第0天,2026-03-20,30
2025-11-17,9,002008,大族激光,94.2%,case_002,2025-08-06,bowl_center,匹配case_002,23.65,64.59,+173.11%,+220.85%,第949天,2026-03-20,30
2025-11-17,10,688607,康众医疗,94.2%,case_004,2025-07-23,bowl_center,匹配case_004,19.586,52.31,+167.08%,+245.45%,第915天,2026-03-20,30
2025-11-18,1,603365,水星家纺,96.3%,case_004,2025-07-23,bowl_center,匹配case_004,12.995,20.6,+58.52%,+82.17%,第831天,2026-03-20,30
2025-11-18,2,600509,天富能源,96.1%,case_006,2025-08-04,bowl_center,匹配case_006,6.647,8.93,+34.35%,+54.36%,第960天,2026-03-20,30
2025-11-18,3,301551,无线传媒,95.7%,case_004,2025-07-23,bowl_center,匹配case_004,38.601,29.88,-22.59%,+833.22%,第12天,2026-03-20,30
2025-11-18,4,002735,王子新材,95.5%,case_006,2025-08-04,bowl_center,匹配case_006,13.249,15.18,+14.57%,+81.15%,第900天,2026-03-20,30
2025-11-18,5,600288,大恒科技,95.2%,case_002,2025-08-06,bowl_center,匹配case_002,10.5,14.58,+38.86%,+66.67%,第830天,2026-03-20,30
2025-11-18,6,688334,西高院,95.2%,case_006,2025-08-04,bowl_center,匹配case_006,16.344,21.48,+31.42%,+75.78%,第907天,2026-03-20,30
2025-11-18,7,601727,上海电气,95.2%,case_006,2025-08-04,bowl_center,匹配case_006,4.7,8.33,+77.23%,+161.70%,第470天,2026-03-20,30
2025-11-18,8,601898,中煤能源,94.8%,case_004,2025-07-23,bowl_center,匹配case_004,7.16,18.56,+159.22%,+176.12%,第960天,2026-03-20,30
2025-11-18,9,688679,通源环境,94.6%,case_002,2025-08-06,bowl_center,匹配case_002,14.836,46.77,+215.25%,+309.81%,第915天,2026-03-20,30
2025-11-18,10,603556,海兴电力,94.5%,case_003,2025-06-20,bowl_center,匹配case_003,23.451,35.55,+51.59%,+128.57%,第293天,2026-03-20,30
2025-11-19,1,688334,西高院,96.5%,case_006,2025-08-04,bowl_center,匹配case_006,16.344,21.48,+31.42%,+75.78%,第907天,2026-03-20,30
2025-11-19,2,300283,温州宏丰,96.3%,case_004,2025-07-23,bowl_center,匹配case_004,6.0,7.73,+28.83%,+58.00%,第910天,2026-03-20,30
2025-11-19,3,603335,迪生力,96.1%,case_004,2025-07-23,bowl_center,匹配case_004,6.42,5.59,-12.93%,+28.97%,第112天,2026-03-20,30
2025-11-19,4,300972,万辰集团,96.1%,case_006,2025-08-04,bowl_center,匹配case_006,36.15,191.5,+429.74%,+566.36%,第916天,2026-03-20,30
2025-11-19,5,603286,日盈电子,95.3%,case_006,2025-08-04,bowl_center,匹配case_006,18.31,55.33,+202.18%,+363.08%,第909天,2026-03-20,30
2025-11-19,6,300617,安靠智电,95.2%,case_006,2025-08-04,bowl_center,匹配case_006,38.898,57.47,+47.75%,+97.54%,第956天,2026-03-20,30
2025-11-19,7,600348,华阳股份,95.2%,case_002,2025-08-06,bowl_center,匹配case_002,6.983,9.4,+34.61%,+51.51%,第950天,2026-03-20,30
2025-11-19,8,603365,水星家纺,95.1%,case_004,2025-07-23,bowl_center,匹配case_004,12.995,20.6,+58.52%,+82.17%,第831天,2026-03-20,30
2025-11-19,9,603045,福达合金,94.9%,case_004,2025-07-23,bowl_center,匹配case_004,16.698,29.95,+79.36%,+119.61%,第957天,2026-03-20,30
2025-11-19,10,000933,神火股份,94.7%,case_002,2025-08-06,bowl_center,匹配case_002,13.423,31.01,+131.02%,+194.12%,第960天,2026-03-20,30
2025-11-20,1,002548,金新农,96.8%,case_003,2025-06-20,bowl_center,匹配case_003,6.92,5.59,-19.22%,+8.09%,第124天,2026-03-20,30
2025-11-20,2,601600,中国铝业,96.2%,case_002,2025-08-06,bowl_center,匹配case_002,5.654,11.53,+103.93%,+180.33%,第917天,2026-03-20,30
2025-11-20,3,300617,安靠智电,96.0%,case_006,2025-08-04,bowl_center,匹配case_006,38.898,57.47,+47.75%,+97.54%,第956天,2026-03-20,30
2025-11-20,4,000338,潍柴动力,96.0%,case_008,2025-07-10,bowl_center,匹配case_008,10.775,23.36,+116.80%,+180.19%,第944天,2026-03-20,30
2025-11-20,5,300118,东方日升,95.6%,case_003,2025-06-20,bowl_center,匹配case_003,23.062,18.42,-20.13%,+12.70%,第923天,2026-03-20,30
2025-11-20,6,300972,万辰集团,95.6%,case_006,2025-08-04,bowl_center,匹配case_006,36.15,191.5,+429.74%,+566.36%,第916天,2026-03-20,30
2025-11-20,7,301028,鼎熔岩,95.5%,case_009,2025-08-01,bowl_center,匹配case_009,10.32,13.92,+34.88%,+63.47%,第897天,2026-03-20,30
2025-11-20,8,688598,金博股份,95.5%,case_006,2025-08-04,bowl_center,匹配case_006,79.038,24.65,-68.81%,+3.08%,第0天,2026-03-20,30
2025-11-20,9,603286,日盈电子,95.4%,case_006,2025-08-04,bowl_center,匹配case_006,18.31,55.33,+202.18%,+363.08%,第909天,2026-03-20,30
2025-11-20,10,600057,厦门象屿,95.3%,case_002,2025-08-06,bowl_center,匹配case_002,7.574,7.91,+4.44%,+22.79%,第865天,2026-03-20,30
2025-11-21,1,601619,嘉泽新能,96.8%,case_006,2025-08-04,bowl_center,匹配case_006,3.92,5.63,+43.62%,+82.40%,第952天,2026-03-20,30
2025-11-21,2,600346,恒力石化,96.7%,case_003,2025-06-20,bowl_center,匹配case_003,14.14,20.7,+46.39%,+92.79%,第914天,2026-03-20,30
2025-11-21,3,603536,惠发食品,95.9%,case_003,2025-06-20,bowl_center,匹配case_003,7.02,9.52,+35.61%,+187.75%,第132天,2026-03-20,30
2025-11-21,4,300972,万辰集团,95.9%,case_006,2025-08-04,bowl_center,匹配case_006,36.15,191.5,+429.74%,+566.36%,第916天,2026-03-20,30
2025-11-21,5,000338,潍柴动力,95.8%,case_003,2025-06-20,bowl_center,匹配case_003,10.775,23.36,+116.80%,+180.19%,第944天,2026-03-20,30
2025-11-21,6,300055,万邦达,95.5%,case_003,2025-06-20,bowl_center,匹配case_003,7.52,9.44,+25.53%,+55.59%,第957天,2026-03-20,30
2025-11-21,7,300967,晓鸣股份,94.9%,case_006,2025-08-04,bowl_center,匹配case_006,15.492,18.45,+19.09%,+80.74%,第774天,2026-03-20,30
2025-11-21,8,688191,智洋创新,94.8%,case_003,2025-06-20,bowl_center,匹配case_003,10.719,48.18,+349.48%,+414.79%,第971天,2026-03-20,30
2025-11-21,9,603315,福鞍股份,94.8%,case_003,2025-06-20,bowl_center,匹配case_003,11.799,14.72,+24.76%,+63.46%,第602天,2026-03-20,30
2025-11-21,10,000683,博源化工,94.7%,case_004,2025-07-23,bowl_center,匹配case_004,6.83,8.2,+20.06%,+46.41%,第956天,2026-03-20,30
2025-11-24,1,002237,恒邦股份,96.0%,case_006,2025-08-04,bowl_center,匹配case_006,11.564,14.96,+29.37%,+103.74%,第917天,2026-03-20,30
2025-11-24,2,301207,华兰疫苗,95.4%,case_001,2025-05-12,bowl_center,匹配case_001,33.308,19.12,-42.60%,+3.90%,第75天,2026-03-20,30
2025-11-24,3,600884,杉杉股份,94.9%,case_006,2025-08-04,bowl_center,匹配case_006,14.78,13.51,-8.59%,+13.67%,第805天,2026-03-20,30
2025-11-24,4,600982,宁波能源,94.5%,case_006,2025-08-04,bowl_center,匹配case_006,4.19,5.26,+25.54%,+43.68%,第511天,2026-03-20,30
2025-11-24,5,000886,海南高速,94.2%,case_002,2025-08-06,bowl_center,匹配case_002,5.22,5.87,+12.45%,+64.37%,第523天,2026-03-20,30
2025-11-24,6,603536,惠发食品,94.1%,case_003,2025-06-20,bowl_center,匹配case_003,7.02,9.52,+35.61%,+187.75%,第132天,2026-03-20,30
2025-11-24,7,603708,家家悦,93.9%,case_008,2025-07-10,bowl_center,匹配case_008,12.682,11.0,-13.26%,+14.67%,第141天,2026-03-20,30
2025-11-24,8,600981,苏豪汇鸿,93.8%,case_006,2025-08-04,bowl_center,匹配case_006,3.15,3.13,-0.63%,+30.16%,第860天,2026-03-20,30
2025-11-24,9,002626,金达威,93.8%,case_006,2025-08-04,bowl_center,匹配case_006,18.53,17.86,-3.62%,+21.10%,第812天,2026-03-20,30
2025-11-24,10,002631,德尔未来,93.8%,case_006,2025-08-04,bowl_center,匹配case_006,5.58,6.79,+21.68%,+45.52%,第960天,2026-03-20,30
2025-11-25,1,600231,凌钢股份,95.6%,case_006,2025-08-04,bowl_center,匹配case_006,2.58,2.03,-21.32%,+6.59%,第0天,2026-03-20,30
2025-11-25,2,600057,厦门象屿,95.1%,case_002,2025-08-06,bowl_center,匹配case_002,7.574,7.91,+4.44%,+22.79%,第865天,2026-03-20,30
2025-11-25,3,301012,扬电科技,94.5%,case_002,2025-08-06,bowl_center,匹配case_002,19.815,13.765,-30.53%,+0.33%,第0天,2023-08-24,30
2025-11-25,4,002294,信立泰,94.4%,case_004,2025-07-23,bowl_center,匹配case_004,31.971,58.1,+81.73%,+105.28%,第791天,2026-03-20,30
2025-11-25,5,301209,联合化学,93.9%,case_002,2025-08-06,bowl_center,匹配case_002,17.893,89.05,+397.68%,+642.53%,第806天,2026-03-20,30
2025-11-25,6,300329,海伦钢琴,93.8%,case_002,2025-08-06,bowl_center,匹配case_002,7.018,15.5,+120.86%,+174.29%,第839天,2026-03-20,30
2025-11-25,7,002006,精工科技,93.8%,case_001,2025-05-12,bowl_center,匹配case_001,18.513,17.93,-3.15%,+35.31%,第846天,2026-03-20,30
2025-11-25,8,002731,ST萃华,93.8%,case_008,2025-07-10,bowl_center,匹配case_008,13.879,12.599,-9.22%,+10.38%,第8天,2023-08-25,30
2025-11-25,9,600981,苏豪汇鸿,93.6%,case_006,2025-08-04,bowl_center,匹配case_006,3.15,3.13,-0.63%,+30.16%,第860天,2026-03-20,30
2025-11-25,10,002005,ST德豪,93.2%,case_002,2025-08-06,bowl_center,匹配case_002,1.38,2.82,+104.35%,+134.06%,第841天,2026-03-20,30
2025-11-26,1,000061,农 产 品,95.7%,case_003,2025-06-20,bowl_center,匹配case_003,6.64,8.48,+27.71%,+63.55%,第846天,2026-03-20,30
2025-11-26,2,301012,扬电科技,95.2%,case_002,2025-08-06,bowl_center,匹配case_002,19.815,13.765,-30.53%,+0.33%,第0天,2023-08-24,30
2025-11-26,3,600231,凌钢股份,94.7%,case_006,2025-08-04,bowl_center,匹配case_006,2.58,2.03,-21.32%,+6.59%,第0天,2026-03-20,30
2025-11-26,4,300816,艾可蓝,94.3%,case_004,2025-07-23,bowl_center,匹配case_004,26.311,63.49,+141.31%,+214.70%,第902天,2026-03-20,30
2025-11-26,5,300151,昌红科技,94.3%,case_004,2025-07-23,bowl_center,匹配case_004,16.715,16.31,-2.42%,+39.55%,第476天,2026-03-20,30
2025-11-26,6,600638,新黄浦,94.3%,case_006,2025-08-04,bowl_center,匹配case_006,6.955,6.24,-10.28%,+9.56%,第921天,2026-03-20,30
2025-11-26,7,603619,中曼石油,94.2%,case_002,2025-08-06,bowl_center,匹配case_002,18.205,34.08,+87.20%,+164.65%,第951天,2026-03-20,30
