selection_date,code,name,rank,similarity_score,best_match_case,best_match_date,category,reasons,buy_price,sell_price,return_pct,max_gain_pct,max_gain_day,sell_date,hold_days,trigger_10pct_date,trigger_neg2pct_date,trigger_neg4pct_date,trigger_10pct_day,first_reach_order,ever_below_zero,industry,industry_heat_buy,industry_heat_10pct,industry_heat_neg2pct,industry_heat_neg4pct,industry_heat_sell
2025-07-11,688518,联赢激光,6,94.51,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],19.91,22.0,10.497237569060774,21.295831240582615,38,2025-08-25,45,2025-07-21,,,10,,True,计算机,80.0,80.0,,,80.0
2025-07-11,688392,骄成超声,7,94.48,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],67.125,83.285,24.074487895716942,37.03538175046555,26,2025-08-25,45,2025-07-18,,,7,,True,计算机,80.0,80.0,,,80.0
2025-07-11,603069,海汽集团,8,94.2,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],20.95,20.76,-0.9069212410501084,18.23389021479714,14,2025-08-25,45,2025-07-21,2025-07-15,,10,"('neg2pct', '10pct')",True,化工,28.5,28.98,28.41,,24.97
2025-07-11,300093,*ST金刚,9,94.18,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],10.524,11.924,13.302926643861653,28.278221208665915,32,2025-08-25,45,2025-07-24,,,13,,True,计算机,80.0,80.0,,,80.0
2025-07-11,688049,炬芯科技,10,94.12,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],48.479,57.781,19.18768951504775,27.026135027537705,45,2025-08-25,45,2025-08-14,2025-07-15,2025-07-15,34,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,80.0
2025-07-14,688518,联赢激光,1,95.95,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],19.98,23.71,18.66866866866867,24.42442442442442,44,2025-08-28,45,2025-07-21,2025-07-15,,7,"('neg2pct', '10pct')",True,计算机,80.0,80.0,80.0,,80.0
2025-07-14,000881,中广核技,2,94.58,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],8.49,7.91,-6.831566548881038,3.2979976442873893,0,2025-08-28,45,,2025-07-15,2025-07-15,,"('neg2pct', 'neg4pct')",True,化工,28.87,,28.41,28.41,24.78
2025-07-14,688129,东来技术,3,94.52,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],26.65,24.45,-8.255159474671668,12.495309568480307,30,2025-08-28,45,2025-08-13,2025-07-21,2025-07-21,30,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,80.0
2025-07-14,605123,派克新材,4,94.49,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],76.98,72.1,-6.339308911405572,5.611847233047536,4,2025-08-28,45,,2025-07-23,2025-07-29,,"('neg2pct', 'neg4pct')",True,化工,28.87,,28.22,26.47,24.78
2025-07-14,600879,航天电子,5,94.42,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],10.02,11.68,16.566866267465073,21.357285429141722,42,2025-08-28,45,2025-08-05,2025-08-01,,22,"('neg2pct', '10pct')",True,化工,28.87,26.67,26.14,,24.78
2025-07-14,688183,生益电子,6,94.36,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],46.403,79.303,70.90058832403078,73.55127901213284,45,2025-08-28,45,2025-07-17,,,3,,True,计算机,80.0,80.0,,,80.0
2025-07-14,301007,德迈仕,7,94.35,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],29.73,49.48,66.43121426168852,68.51664984863774,37,2025-08-28,45,2025-07-21,,,7,,True,计算机,80.0,80.0,,,80.0
2025-07-14,688049,炬芯科技,8,94.0,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],48.154,63.051,30.93616314324874,39.637413298999036,44,2025-08-28,45,2025-08-14,2025-07-15,2025-07-15,31,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,80.0
2025-07-14,603773,沃格光电,9,93.78,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],24.07,34.32,42.584129621936015,42.584129621936015,45,2025-08-28,45,2025-07-29,2025-07-24,,15,"('neg2pct', '10pct')",True,化工,28.87,26.47,27.74,,24.78
2025-07-14,300943,春晖智控,10,93.72,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],14.95,17.51,17.12374581939801,39.66555183946488,25,2025-08-28,45,2025-08-05,2025-07-15,,22,"('neg2pct', '10pct')",True,新能源,29.51,26.33,28.47,,25.33
2025-07-15,002528,ST英飞拓,1,96.33,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],2.98,2.95,-1.0067114093959666,2.684563758389264,42,2025-08-29,45,,2025-07-15,2025-07-22,,"('neg2pct', 'neg4pct')",True,化工,28.41,,28.41,28.31,25.08
2025-07-15,300409,道氏技术,2,96.04,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],15.58,21.49,37.93324775353016,47.625160462130935,41,2025-08-29,45,2025-07-24,,,9,,True,化工,28.41,27.74,,,25.08
2025-07-15,688361,中科飞测,3,95.45,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],80.63,99.62,23.552027781222883,29.02145603373435,43,2025-08-29,45,2025-07-24,2025-07-22,,9,"('neg2pct', '10pct')",True,计算机,80.0,80.0,80.0,,80.0
2025-07-15,002565,顺灏股份,4,95.38,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],6.42,7.59,18.22429906542056,41.43302180685359,31,2025-08-29,45,2025-07-28,2025-07-15,,13,"('neg2pct', '10pct')",True,化工,28.41,27.34,28.41,,25.08
2025-07-15,300035,中科电气,5,95.13,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],16.36,21.2,29.584352078239608,35.452322738386314,45,2025-08-29,45,2025-08-13,2025-08-04,,29,"('neg2pct', '10pct')",True,新能源,28.47,26.46,25.72,,26.39
2025-07-15,688170,德龙激光,6,94.3,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],25.53,38.86,52.21308264786525,70.19193106149628,22,2025-08-29,45,2025-07-17,2025-07-15,,2,"('neg2pct', '10pct')",True,计算机,80.0,80.0,80.0,,80.0
2025-07-15,002425,凯撒文化,7,94.24,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],3.17,3.68,16.088328075709786,19.873817034700313,43,2025-08-29,45,2025-08-21,2025-07-23,2025-07-31,37,"('neg2pct', 'neg4pct', '10pct')",True,化工,28.41,26.57,28.22,26.02,25.08
2025-07-15,002685,华东重机,8,94.13,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],7.28,8.93,22.664835164835157,44.230769230769226,43,2025-08-29,45,2025-07-31,,,16,,True,化工,28.41,26.02,,,25.08
2025-07-15,688521,芯原股份,9,93.94,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],85.54,183.6,114.63642740238483,114.63642740238483,59,2025-09-12,45,2025-07-28,,,13,,True,计算机,80.0,80.0,,,
2025-07-15,300682,朗新科技,10,93.91,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],20.9,25.04,19.808612440191393,26.50717703349284,42,2025-08-29,45,2025-08-18,2025-07-16,2025-07-23,34,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,80.0
2025-07-16,002565,顺灏股份,1,96.14,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],6.4,7.51,17.343749999999993,41.87499999999999,30,2025-09-01,45,2025-07-28,2025-07-16,,12,"('neg2pct', '10pct')",True,化工,27.57,27.34,27.57,,
2025-07-16,301626,苏州天脉,2,95.54,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],105.43,146.0,38.48050839419519,71.32694678933889,35,2025-09-01,45,2025-07-21,,,5,,True,新能源,27.28,28.07,,,
2025-07-16,000553,安道麦A,3,95.47,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],6.81,7.01,2.936857562408226,10.425844346549193,9,2025-09-01,45,2025-07-25,2025-08-28,,9,"('10pct', 'neg2pct')",True,化工,27.57,27.26,24.78,,
2025-07-16,002528,ST英飞拓,4,95.01,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],2.99,2.94,-1.6722408026755942,2.341137123745814,41,2025-09-01,45,,2025-07-17,2025-07-22,,"('neg2pct', 'neg4pct')",True,化工,27.57,,27.37,28.31,
2025-07-16,002414,高德红外,5,94.79,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],10.04,12.45,24.003984063745023,36.25498007968128,23,2025-09-01,45,2025-07-22,,,6,,True,化工,27.57,28.31,,,
2025-07-16,002316,亚联发展,6,94.41,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],5.15,6.1,18.44660194174756,31.456310679611633,42,2025-09-01,45,2025-08-12,2025-07-17,,27,"('neg2pct', '10pct')",True,化工,27.57,26.29,27.37,,
2025-07-16,605028,世茂能源,7,94.41,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],18.91,22.5,18.984664198836594,70.33315705975674,40,2025-09-01,45,2025-08-07,2025-07-23,,22,"('neg2pct', '10pct')",True,化工,27.57,26.36,28.22,,
2025-07-16,688591,泰凌微,8,94.36,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],45.77,58.47,27.74743281625518,38.64977059209088,47,2025-09-01,45,2025-08-12,2025-07-25,,27,"('neg2pct', '10pct')",True,电子,38.67,42.95,43.42,,
2025-07-16,300121,阳谷华泰,9,94.25,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],14.282,15.922,11.48298557624983,13.653549922979971,44,2025-09-01,45,2025-08-29,2025-08-01,2025-08-04,44,"('neg2pct', 'neg4pct', '10pct')",True,化工,27.57,25.08,26.14,25.88,
2025-07-16,002845,同兴达,10,94.23,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],14.72,15.44,4.891304347826079,10.326086956521724,37,2025-09-01,45,2025-08-22,,,37,,True,化工,27.57,25.06,,,
2025-07-17,000530,冰山冷热,1,97.17,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],6.51,6.44,-1.0752688172042917,9.523809523809526,25,2025-09-01,45,,2025-07-29,2025-08-01,,"('neg2pct', 'neg4pct')",True,化工,27.37,,26.47,26.14,
2025-07-17,600969,郴电国际,2,96.67,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],7.72,7.29,-5.569948186528493,1.4248704663212477,0,2025-09-01,45,,2025-07-18,2025-08-14,,"('neg2pct', 'neg4pct')",True,化工,27.37,,28.34,25.83,
2025-07-17,300542,新晨科技,3,96.18,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],23.05,23.17,0.520607375271154,14.099783080260304,35,2025-09-01,45,2025-08-21,2025-07-21,2025-07-22,35,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,
2025-07-17,603091,众鑫股份,4,95.28,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],64.17,64.38,0.3272557269752123,6.26460963066853,5,2025-09-01,45,,2025-07-31,2025-07-31,,"('neg2pct', 'neg4pct')",True,化工,27.37,,26.02,26.02,
2025-07-17,688267,中触媒,5,95.19,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],30.005,29.465,-1.7997000499916653,8.331944675887364,21,2025-09-01,45,,2025-07-18,2025-07-18,,"('neg2pct', 'neg4pct')",True,计算机,80.0,,80.0,80.0,
2025-07-17,300317,珈伟新能,6,95.05,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],4.25,4.14,-2.5882352941176547,3.9999999999999982,34,2025-09-01,45,,2025-07-23,2025-07-31,,"('neg2pct', 'neg4pct')",True,化工,27.37,,28.22,26.02,
2025-07-17,601515,衢州东峰,7,94.46,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],3.84,4.72,22.916666666666664,30.46875,40,2025-09-01,45,2025-07-31,,,14,,True,银行,20.73,20.77,,,
2025-07-17,002528,ST英飞拓,8,94.28,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],2.95,2.94,-0.33898305084746544,3.7288135593220293,40,2025-09-01,45,,2025-07-22,2025-07-22,,"('neg2pct', 'neg4pct')",True,化工,27.37,,28.31,28.31,
2025-07-17,688591,泰凌微,9,94.1,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],45.41,58.47,28.76018498128166,39.748953974895414,46,2025-09-01,45,2025-08-12,2025-07-25,,26,"('neg2pct', '10pct')",True,电子,39.72,42.95,43.42,,
2025-07-17,300465,高伟达,10,93.95,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],16.22,28.1,73.24290998766956,73.24290998766956,46,2025-09-01,45,2025-08-19,2025-07-22,2025-07-24,33,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,
2025-07-21,688627,精智达,1,96.13,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],84.96,105.13,23.74058380414313,40.760357815442575,44,2025-09-04,45,2025-07-31,2025-07-21,,10,"('neg2pct', '10pct')",True,计算机,80.0,80.0,80.0,,
2025-07-21,300763,锦浪科技,2,95.49,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],58.88,74.37,26.307744565217394,33.79755434782608,45,2025-09-04,45,2025-08-13,2025-07-31,,23,"('neg2pct', '10pct')",True,新能源,28.07,26.46,27.46,,
2025-07-21,688201,信安世纪,3,95.3,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],12.35,15.6,26.31578947368421,33.44129554655871,42,2025-09-04,45,2025-08-21,2025-07-22,2025-07-23,31,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,
2025-07-21,688270,臻镭科技,4,95.23,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],45.45,69.0,51.81518151815181,86.5126512651265,39,2025-09-04,45,2025-07-28,,,7,,True,计算机,80.0,80.0,,,
2025-07-21,300541,先进数通,5,94.42,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],16.1,15.5,-3.72670807453417,12.298136645962712,42,2025-09-04,45,2025-08-21,2025-07-22,2025-07-29,31,"('neg2pct', 'neg4pct', '10pct')",True,新能源,28.07,25.94,30.26,26.88,
2025-07-21,000899,赣能股份,6,93.92,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],9.57,9.64,0.7314524555903896,3.5527690700104477,37,2025-09-04,45,,2025-07-23,2025-07-29,,"('neg2pct', 'neg4pct')",True,化工,28.98,,28.22,26.47,
2025-07-21,603823,百合花,7,93.92,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],13.53,14.56,7.61271249076128,19.955654101995574,43,2025-09-04,45,2025-08-26,2025-07-25,2025-07-25,36,"('neg2pct', 'neg4pct', '10pct')",True,化工,28.98,26.28,27.26,27.26,
2025-07-21,300917,特发服务,8,93.64,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],44.44,45.09,1.4626462646264755,16.944194419441946,35,2025-09-04,45,2025-07-29,2025-07-31,,8,"('10pct', 'neg2pct')",True,新能源,28.07,26.88,27.46,,
2025-07-21,600476,湘邮科技,9,93.52,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],18.9,17.02,-9.947089947089943,4.391534391534401,31,2025-09-04,45,,2025-07-22,2025-07-23,,"('neg2pct', 'neg4pct')",True,计算机,80.0,,80.0,80.0,
2025-07-21,300531,优博讯,10,93.12,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],20.19,18.75,-7.132243684992575,17.236255572065378,36,2025-09-04,45,2025-08-26,2025-07-23,2025-07-30,36,"('neg2pct', 'neg4pct', '10pct')",True,新能源,28.07,26.12,28.42,26.97,
2025-07-18,300317,珈伟新能,1,95.7,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],4.23,4.14,-2.1276595744681024,4.4917257683215,33,2025-09-01,45,,2025-07-23,2025-07-31,,"('neg2pct', 'neg4pct')",True,化工,28.34,,28.22,26.02,
2025-07-18,002227,奥 特 迅,2,95.69,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],13.79,13.37,-3.045685279187817,8.266860043509794,39,2025-09-01,45,,2025-07-24,2025-07-30,,"('neg2pct', 'neg4pct')",True,化工,28.34,,27.74,26.84,
2025-07-18,000530,冰山冷热,3,95.67,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],6.49,6.44,-0.77041602465331,9.861325115562398,24,2025-09-01,45,,2025-07-29,2025-08-01,,"('neg2pct', 'neg4pct')",True,化工,28.34,,26.47,26.14,
2025-07-18,603980,吉华集团,4,95.63,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],5.47,5.29,-3.2906764168190077,16.45338208409507,6,2025-09-01,45,2025-07-21,2025-08-28,2025-08-28,3,"('10pct', 'neg2pct', 'neg4pct')",True,化工,28.34,28.98,24.78,24.78,
2025-07-18,000553,安道麦A,5,94.98,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],6.83,7.01,2.6354319180087806,10.102489019033667,7,2025-09-01,45,2025-07-25,2025-08-28,,7,"('10pct', 'neg2pct')",True,化工,28.34,27.26,24.78,,
2025-07-18,000899,赣能股份,6,94.65,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],9.57,9.76,1.9853709508881872,3.5527690700104477,40,2025-09-01,45,,2025-07-23,2025-07-29,,"('neg2pct', 'neg4pct')",True,化工,28.34,,28.22,26.47,
2025-07-18,688627,精智达,7,94.25,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],84.01,112.27,33.638852517557424,35.91239138197834,45,2025-09-01,45,2025-07-31,2025-07-21,,13,"('neg2pct', '10pct')",True,计算机,80.0,80.0,80.0,,
2025-07-18,600819,耀皮玻璃,8,94.24,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],6.482,6.182,-4.6282011724776275,11.261956186362227,6,2025-09-01,45,2025-07-24,2025-07-21,2025-08-01,6,"('neg2pct', '10pct', 'neg4pct')",True,化工,28.34,27.74,28.98,26.14,
2025-07-18,601865,福莱特,9,94.23,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],16.06,17.91,11.519302615193036,13.511830635118319,45,2025-09-01,45,2025-07-25,,,7,,True,银行,20.81,20.81,,,
2025-07-18,600969,郴电国际,10,94.18,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],7.68,7.29,-5.078124999999996,1.822916666666674,10,2025-09-01,45,,2025-07-31,2025-08-14,,"('neg2pct', 'neg4pct')",True,化工,28.34,,26.02,25.83,
2025-07-22,600601,方正科技,1,100.0,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],5.37,9.64,79.51582867783986,79.88826815642457,44,2025-09-05,45,2025-07-28,2025-07-23,,6,"('neg2pct', '10pct')",True,化工,28.31,27.34,28.22,,
2025-07-22,301366,一博科技,2,96.46,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],37.0,39.05,5.540540540540532,24.24324324324324,27,2025-09-05,45,2025-07-28,,,6,,True,新能源,30.26,26.4,,,
2025-07-22,301263,泰恩康,3,95.5,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],38.74,36.49,-5.807950438822922,5.782137325761473,14,2025-09-05,45,,2025-07-23,2025-07-23,,"('neg2pct', 'neg4pct')",True,新能源,30.26,,28.42,28.42,
2025-07-22,301586,佳力奇,4,95.39,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],58.4,50.7,-13.184931506849306,6.59246575342466,17,2025-09-05,45,,2025-07-23,2025-08-01,,"('neg2pct', 'neg4pct')",True,新能源,30.26,,28.42,26.3,
2025-07-22,301577,美信科技,5,95.16,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],58.65,58.83,0.30690537084398933,17.425404944586543,34,2025-09-05,45,2025-08-19,2025-09-04,,28,"('10pct', 'neg2pct')",True,新能源,30.26,25.99,,,
2025-07-22,002095,生 意 宝,6,95.07,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],21.56,20.73,-3.849721706864556,8.256029684601119,22,2025-09-05,45,,2025-07-23,2025-07-30,,"('neg2pct', 'neg4pct')",True,计算机,80.0,,80.0,80.0,
2025-07-22,600287,苏豪时尚,7,95.03,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],5.76,5.86,1.7361111111111205,12.847222222222227,38,2025-09-05,45,2025-08-27,2025-07-25,,36,"('neg2pct', '10pct')",True,化工,28.31,25.37,27.26,,
2025-07-22,688073,毕得医药,8,95.01,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],59.46,65.0,9.317188025563402,22.166162125798856,31,2025-09-05,45,2025-08-22,2025-07-24,2025-08-07,31,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,
2025-07-22,688270,臻镭科技,9,95.0,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],45.11,70.45,56.17379738417203,87.91842163600087,38,2025-09-05,45,2025-07-28,,,6,,True,计算机,80.0,80.0,,,
2025-07-22,301282,金禄电子,10,94.44,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],24.582,27.012,9.885281913595312,23.269058660808717,29,2025-09-05,45,2025-08-11,,,20,,True,新能源,30.26,27.4,,,
2025-07-23,300533,冰川网络,1,97.33,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],35.58,39.75,11.720067453625639,26.47554806070827,34,2025-09-08,45,2025-08-14,2025-07-24,2025-07-24,22,"('neg2pct', 'neg4pct', '10pct')",True,化工,28.22,25.83,27.74,27.74,
2025-07-23,600601,方正科技,2,97.02,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],5.29,9.28,75.42533081285443,82.6086956521739,43,2025-09-08,45,2025-07-28,,,5,,True,化工,28.22,27.34,,,
2025-07-23,688489,三未信安,3,96.85,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],40.88,50.85,24.38845401174168,45.547945205479444,30,2025-09-08,45,2025-08-21,2025-07-23,,29,"('neg2pct', '10pct')",True,计算机,80.0,80.0,80.0,,
2025-07-23,300317,珈伟新能,4,95.74,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],4.15,4.49,8.192771084337345,17.10843373493976,41,2025-09-08,45,2025-09-02,2025-07-31,2025-08-28,41,"('neg2pct', 'neg4pct', '10pct')",True,化工,28.22,,26.02,24.78,
2025-07-23,002212,天融信,5,95.28,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],8.05,10.15,26.086956521739125,69.19254658385091,36,2025-09-08,45,2025-08-21,2025-08-12,,29,"('neg2pct', '10pct')",True,计算机,80.0,80.0,80.0,,
2025-07-23,300032,金龙机电,6,95.19,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],5.2,5.34,2.6923076923076863,15.57692307692307,28,2025-09-08,45,2025-08-19,2025-09-04,,27,"('10pct', 'neg2pct')",True,新能源,28.42,25.99,,,
2025-07-23,688073,毕得医药,7,95.18,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],59.2,65.84,11.216216216216218,22.702702702702698,30,2025-09-08,45,2025-08-22,2025-07-25,2025-08-07,30,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,
2025-07-23,300995,奇德新材,8,95.17,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],43.425,56.125,29.245826137017854,53.79389752446747,27,2025-09-08,45,2025-08-11,2025-07-24,2025-07-25,19,"('neg2pct', 'neg4pct', '10pct')",True,新能源,28.42,27.4,29.02,26.46,
2025-07-23,603800,洪田股份,9,95.11,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],26.01,50.03,92.34909650134563,130.68050749711645,22,2025-09-08,45,2025-07-25,2025-07-23,,2,"('neg2pct', '10pct')",True,化工,28.22,27.26,28.22,,
2025-07-23,688717,艾罗能源,10,95.1,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],57.803,81.753,41.433835614068485,45.1879660225248,47,2025-09-08,45,2025-08-13,2025-07-30,2025-07-31,21,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,
2025-07-24,688489,三未信安,1,96.13,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],40.84,50.85,24.51028403525954,45.69049951028402,29,2025-09-08,45,2025-08-21,2025-08-01,,28,"('neg2pct', '10pct')",True,计算机,80.0,80.0,80.0,,
