selection_date,code,name,rank,similarity_score,best_match_case,best_match_date,category,reasons,buy_price,sell_price,return_pct,max_gain_pct,max_gain_day,sell_date,hold_days,trigger_10pct_date,trigger_5pct_date,trigger_neg2pct_date,trigger_neg4pct_date,trigger_10pct_day,trigger_5pct_day,first_reach_order,ever_below_zero,industry,industry_heat_buy,industry_heat_10pct,industry_heat_5pct,industry_heat_neg2pct,industry_heat_neg4pct,industry_heat_sell
2025-09-16,600712,南宁百货,5,95.23,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],7.35,7.21,-1.9047619047619004,1.9047619047619126,0,2025-10-31,45,,,2025-09-17,2025-09-18,,,"('neg2pct', 'neg4pct')",True,商贸零售,31.3,,,30.35,28.38,31.62
2025-09-16,002294,信立泰,6,95.21,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],52.73,59.61,13.047600986155894,24.46425184904229,9,2025-10-31,45,2025-09-24,2025-09-24,2025-09-22,2025-09-23,8,8,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,医药生物,46.88,40.9,40.9,45.49,51.12,63.24
2025-09-16,600426,华鲁恒升,7,95.09,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],26.12,25.67,-1.7228177641653877,6.049004594180698,24,2025-10-31,45,,2025-10-10,2025-09-22,2025-09-23,,24,"('neg2pct', 'neg4pct', '5pct')",True,基础化工,64.69,,66.14,62.59,68.47,71.81
2025-09-16,688775,影石创新,8,94.99,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],309.02,300.55,-2.740922917610501,8.077147110219416,2,2025-10-31,45,,2025-09-18,2025-09-22,2025-09-22,,2,"('5pct', 'neg2pct', 'neg4pct')",True,电子,79.59,,88.29,79.87,79.87,78.01
2025-09-16,300357,我武生物,9,94.98,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],30.65,33.96,10.799347471451885,16.933115823817307,42,2025-10-31,45,2025-10-24,2025-10-20,2025-09-16,2025-09-18,38,34,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,医药生物,46.88,46.4,46.99,46.88,57.74,63.24
2025-09-16,600596,新安股份,10,94.45,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],10.74,10.08,-6.145251396648046,3.351955307262564,24,2025-10-31,45,,,2025-09-18,2025-09-22,,,"('neg2pct', 'neg4pct')",True,基础化工,64.69,,,70.69,62.59,71.81
2025-09-17,000830,鲁西化工,1,96.89,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],14.07,13.54,-3.766879886282879,6.0412224591329045,23,2025-11-03,45,,2025-10-10,2025-09-23,2025-09-23,,23,"('neg2pct', 'neg4pct', '5pct')",True,基础化工,62.38,,66.14,68.47,68.47,
2025-09-17,600486,扬农化工,2,96.8,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],72.19,67.25,-6.84305305443967,3.130627510735566,0,2025-11-03,45,,,2025-09-22,2025-09-22,,,"('neg2pct', 'neg4pct')",True,基础化工,62.38,,,62.59,62.59,
2025-09-17,600865,百大集团,3,96.79,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],10.05,9.17,-8.756218905472645,0.8955223880597,0,2025-11-03,45,,,2025-09-18,2025-09-19,,,"('neg2pct', 'neg4pct')",True,商贸零售,30.35,,,28.38,23.77,
2025-09-17,301283,聚胶股份,4,96.1,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],42.82,46.3,8.127043437645952,16.767865483418962,42,2025-11-03,45,2025-10-27,2025-10-27,2025-09-18,2025-09-18,40,40,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,基础化工,62.38,68.64,68.64,70.69,70.69,
2025-09-17,688283,坤恒顺维,5,95.79,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],33.45,31.59,-5.560538116591936,3.079222720478308,13,2025-11-03,45,,,2025-09-18,2025-09-18,,,"('neg2pct', 'neg4pct')",True,通信,39.11,,,51.21,51.21,
2025-09-17,002294,信立泰,6,95.74,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],52.61,60.18,14.388899448773998,24.74814674016346,8,2025-11-03,45,2025-09-24,2025-09-24,2025-09-22,2025-09-23,7,7,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,医药生物,47.27,40.9,40.9,45.49,51.12,
2025-09-17,300751,迈为股份,7,95.39,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],91.3,105.88,15.969331872946329,30.58050383351588,22,2025-11-03,45,2025-09-25,2025-09-24,2025-09-17,2025-09-22,8,7,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,电力设备,78.17,80.89,79.51,78.17,66.22,
2025-09-17,300801,泰和科技,8,95.2,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],27.42,32.43,18.27133479212253,21.152443471918296,47,2025-11-03,45,2025-10-28,2025-09-19,2025-09-19,2025-09-23,41,2,"('5pct', 'neg2pct', 'neg4pct', '10pct')",True,基础化工,62.38,68.75,64.02,64.02,68.47,
2025-09-17,600596,新安股份,9,95.13,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],10.75,9.95,-7.441860465116286,3.2558139534883686,23,2025-11-03,45,,,2025-09-18,2025-09-22,,,"('neg2pct', 'neg4pct')",True,基础化工,62.38,,,70.69,62.59,
2025-09-17,688772,珠海冠宇,10,94.67,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],22.36,26.33,17.75491949910554,30.500894454382827,44,2025-11-03,45,2025-09-24,2025-09-23,2025-09-17,2025-10-13,7,6,"('neg2pct', '5pct', '10pct', 'neg4pct')",True,电力设备,78.17,79.51,84.57,78.17,73.03,
2025-09-18,600150,中国船舶,1,97.04,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],35.25,36.43,3.347517730496453,4.8794326241134724,39,2025-11-03,45,,,2025-09-22,2025-10-13,,,"('neg2pct', 'neg4pct')",True,国防军工,40.93,,,26.82,31.47,
2025-09-18,000830,鲁西化工,2,96.77,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],14.05,13.54,-3.6298932384341747,6.192170818505332,22,2025-11-03,45,,2025-10-10,2025-09-23,2025-09-23,,22,"('neg2pct', 'neg4pct', '5pct')",True,基础化工,70.69,,66.14,68.47,68.47,
2025-09-18,301177,迪阿股份,3,96.26,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],34.96,31.63,-9.525171624713964,2.7459954233409634,0,2025-11-03,45,,,2025-09-22,2025-09-23,,,"('neg2pct', 'neg4pct')",True,纺织服饰,29.31,,,25.65,28.05,
2025-09-18,688065,凯赛生物,4,95.85,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],51.85,49.9,-3.7608486017357814,3.5294117647058787,0,2025-11-03,45,,,2025-09-23,2025-10-16,,,"('neg2pct', 'neg4pct')",True,基础化工,70.69,,,68.47,66.76,
2025-09-18,688480,赛恩斯,5,95.24,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],45.95,53.42,16.256800870511423,41.43634385201304,26,2025-11-03,45,2025-10-13,2025-10-09,2025-09-19,2025-09-23,25,21,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,环保,25.47,27.07,21.41,15.32,24.99,
2025-09-18,601933,永辉超市,6,95.03,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],5.05,4.68,-7.326732673267329,2.5742574257425725,0,2025-11-03,45,,,2025-09-19,2025-09-23,,,"('neg2pct', 'neg4pct')",True,商贸零售,28.38,,,23.77,28.87,
2025-09-18,603685,晨丰科技,7,94.83,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],17.9,20.88,16.648044692737436,29.77653631284917,40,2025-11-03,45,2025-10-24,2025-10-20,2025-09-19,2025-10-13,36,32,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,电子,88.29,91.81,79.93,75.22,77.98,
2025-09-18,000975,山金国际,8,94.76,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],20.36,21.27,4.469548133595286,27.16110019646366,26,2025-11-03,45,2025-09-29,2025-09-23,,,11,5,"('5pct', '10pct')",True,有色金属,52.03,63.26,52.12,,,
2025-09-18,600426,华鲁恒升,9,94.72,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],25.87,25.93,0.23192887514495059,7.073830691921137,22,2025-11-03,45,,2025-10-10,2025-09-22,2025-09-23,,22,"('neg2pct', 'neg4pct', '5pct')",True,基础化工,70.69,,66.14,62.59,68.47,
2025-09-18,300125,*ST聆达,10,94.48,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],8.18,10.53,28.72860635696821,38.87530562347188,28,2025-11-03,45,2025-09-30,2025-09-30,2025-09-19,2025-09-22,12,12,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,公用事业,39.27,30.62,30.62,25.19,28.03,
2025-09-19,600150,中国船舶,1,96.06,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],35.21,36.43,3.4649247372905387,4.998579948878154,38,2025-11-03,45,,,2025-09-29,,,,,True,国防军工,27.07,,,24.47,,
2025-09-19,603993,洛阳钼业,2,96.01,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],12.51,16.37,30.85531574740209,45.163868904876104,41,2025-11-03,45,2025-09-25,2025-09-25,,,6,6,"('10pct', '5pct')",True,有色金属,41.82,64.35,64.35,,,
2025-09-19,688772,珠海冠宇,3,95.74,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],22.04,26.33,19.46460980036297,32.3956442831216,42,2025-11-03,45,2025-09-23,2025-09-22,2025-10-13,2025-10-13,4,3,"('5pct', '10pct', 'neg2pct', 'neg4pct')",True,电力设备,68.8,84.57,66.22,73.03,73.03,
2025-09-19,002714,牧原股份,4,95.7,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],54.38,51.19,-5.8661272526664305,1.048179477749173,0,2025-11-03,45,,,2025-09-22,2025-09-29,,,"('neg2pct', 'neg4pct')",True,农林牧渔,23.24,,,25.73,26.13,
2025-09-19,000960,锡业股份,5,95.64,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],20.59,23.24,12.870325400679935,27.731908693540557,25,2025-11-03,45,2025-09-30,2025-09-30,2025-09-23,2025-09-23,11,11,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,有色金属,41.82,72.03,72.03,52.12,52.12,
2025-09-19,300751,迈为股份,6,95.63,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],90.21,105.88,17.370579758341652,32.15829730628534,20,2025-11-03,45,2025-09-25,2025-09-24,2025-09-22,2025-09-23,6,5,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,电力设备,68.8,80.89,79.51,66.22,84.57,
2025-09-19,688390,固德威,7,95.49,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],53.75,61.96,15.274418604651164,22.9953488372093,41,2025-11-03,45,2025-09-30,2025-09-19,2025-09-23,2025-10-23,11,0,"('5pct', 'neg2pct', '10pct', 'neg4pct')",True,电力设备,68.8,79.0,68.8,84.57,68.69,
2025-09-19,002539,云图控股,8,95.36,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],10.81,10.46,-3.2377428307123,1.9426456984273734,0,2025-11-03,45,,,2025-09-22,2025-09-22,,,"('neg2pct', 'neg4pct')",True,基础化工,64.02,,,62.59,62.59,
2025-09-19,603685,晨丰科技,9,95.13,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],17.73,20.88,17.766497461928925,31.02086858432036,39,2025-11-03,45,2025-10-24,2025-10-20,2025-10-13,2025-10-13,35,31,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,电子,75.22,91.81,79.93,77.98,77.98,
2025-09-19,002047,*ST宝鹰,10,95.0,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],2.42,3.23,33.47107438016529,33.47107438016529,45,2025-11-03,45,2025-10-29,2025-10-28,2025-09-22,2025-09-23,40,39,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,轻工制造,25.97,25.29,26.8,26.41,28.57,
2025-09-22,600389,江山股份,1,96.96,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],25.24,23.45,-7.091917591125195,8.874801901743274,22,2025-11-06,45,,2025-09-26,2025-09-23,2025-09-23,,4,"('neg2pct', 'neg4pct', '5pct')",True,基础化工,62.59,,64.09,68.47,68.47,
2025-09-22,300285,国瓷材料,2,96.34,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],22.5,23.07,2.5333333333333345,15.955555555555556,18,2025-11-06,45,2025-10-09,2025-10-09,2025-09-22,2025-09-23,17,17,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,基础化工,62.59,70.02,70.02,62.59,68.47,
2025-09-22,600714,金瑞矿业,3,95.99,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],11.42,12.53,9.719789842381783,12.25919439579685,22,2025-11-06,45,2025-10-14,2025-10-09,2025-09-23,2025-09-23,22,17,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,基础化工,62.59,69.97,70.02,68.47,68.47,
2025-09-22,688390,固德威,4,95.91,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],53.78,63.0,17.143919672740793,22.926738564522122,38,2025-11-06,45,2025-09-30,2025-09-24,2025-09-22,2025-10-23,8,2,"('neg2pct', '5pct', '10pct', 'neg4pct')",True,电力设备,66.22,79.0,79.51,66.22,68.69,
2025-09-22,300125,*ST聆达,5,95.89,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],7.92,10.59,33.71212121212121,43.43434343434343,24,2025-11-06,45,2025-09-30,2025-09-24,2025-09-22,,8,2,"('neg2pct', '5pct', '10pct')",True,公用事业,28.03,30.62,31.28,28.03,,
2025-09-22,603520,司太立,6,95.71,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],11.16,10.5,-5.913978494623657,5.555555555555548,17,2025-11-06,45,,2025-10-09,2025-09-23,2025-09-23,,17,"('neg2pct', 'neg4pct', '5pct')",True,医药生物,45.49,,46.66,51.12,51.12,
2025-09-22,688088,虹软科技,7,95.54,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],58.8,51.54,-12.346938775510202,7.448979591836739,17,2025-11-06,45,,2025-10-09,2025-09-22,2025-09-23,,17,"('neg2pct', 'neg4pct', '5pct')",True,计算机,65.7,,68.62,65.7,69.26,
2025-09-22,300437,清水源,8,95.46,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],8.7,12.22,40.45977011494254,40.45977011494254,45,2025-11-06,45,2025-10-13,2025-10-10,2025-09-23,2025-09-23,21,18,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,基础化工,62.59,67.95,66.14,68.47,68.47,
2025-09-22,002128,电投能源,9,95.32,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],22.29,26.89,20.637056976222528,21.26514131897713,45,2025-11-06,45,2025-10-16,2025-10-09,,,24,17,"('5pct', '10pct')",True,煤炭,15.89,33.1,38.23,,,
2025-09-22,605060,联德股份,10,95.16,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],25.92,40.36,55.709876543209866,55.709876543209866,45,2025-11-06,45,2025-09-24,2025-09-23,2025-10-20,,2,1,"('5pct', '10pct', 'neg2pct')",True,机械设备,57.74,59.21,63.7,51.75,,
2025-09-23,600196,复星医药,1,96.37,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],30.24,28.23,-6.646825396825391,2.711640211640213,0,2025-11-07,45,,,2025-09-26,2025-09-29,,,"('neg2pct', 'neg4pct')",True,医药生物,51.12,,,45.34,43.9,
2025-09-23,300125,*ST聆达,2,95.98,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],7.96,10.72,34.673366834170864,42.713567839195974,23,2025-11-07,45,2025-09-30,2025-09-24,2025-09-23,,7,1,"('neg2pct', '5pct', '10pct')",True,公用事业,34.33,30.62,31.28,34.33,,
2025-09-23,601595,上海电影,3,95.44,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],29.22,29.73,1.74537987679672,7.802874743326493,43,2025-11-07,45,,2025-10-31,2025-10-10,2025-10-13,,38,"('neg2pct', 'neg4pct', '5pct')",True,传媒,30.68,,38.31,22.31,22.05,
2025-09-23,603520,司太立,4,95.36,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],10.89,11.06,1.561065197428833,8.172635445362706,16,2025-11-07,45,,2025-10-09,2025-09-23,2025-11-05,,16,"('neg2pct', '5pct', 'neg4pct')",True,医药生物,51.12,,46.66,51.12,,
2025-09-23,000422,湖北宜化,5,95.35,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],13.05,15.33,17.471264367816087,19.770114942528735,45,2025-11-07,45,2025-09-29,2025-09-29,,,6,6,"('10pct', '5pct')",True,基础化工,68.47,68.22,68.22,,,
2025-09-23,000661,长春高新,6,95.23,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],118.6,104.5,-11.888701517706572,19.53625632377742,17,2025-11-07,45,2025-09-26,2025-09-26,2025-10-23,2025-10-29,3,3,"('10pct', '5pct', 'neg2pct', 'neg4pct')",True,医药生物,51.12,45.34,45.34,51.87,50.68,
2025-09-23,300426,华智数媒,7,95.08,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],10.01,9.13,-8.791208791208781,3.8961038961039014,2,2025-11-07,45,,,2025-09-29,2025-10-09,,,"('neg2pct', 'neg4pct')",True,传媒,30.68,,,23.54,30.4,
2025-09-23,301603,乔锋智能,8,94.98,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],78.42,75.54,-3.6725325172149903,7.4980872226472774,35,2025-11-07,45,,2025-10-28,2025-09-23,2025-09-30,,35,"('neg2pct', 'neg4pct', '5pct')",True,机械设备,63.7,,56.96,63.7,53.35,
2025-09-23,002816,*ST和科,9,94.64,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],18.29,24.82,35.702569710224175,38.655002733734285,45,2025-11-07,45,2025-10-10,2025-09-30,2025-09-23,,17,7,"('neg2pct', '5pct', '10pct')",True,机械设备,63.7,54.25,53.35,63.7,,
2025-09-23,301305,朗坤科技,10,94.62,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],20.86,22.75,9.060402684563762,11.69702780441036,45,2025-11-07,45,2025-11-07,2025-10-28,2025-09-23,2025-09-26,45,35,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,环保,24.99,,20.3,24.99,18.59,
2025-09-24,301257,普蕊斯,1,96.06,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],47.67,47.2,-0.9859450388084725,17.054751415984885,36,2025-11-10,45,2025-10-29,2025-10-29,2025-09-26,2025-09-26,35,35,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,医药生物,40.9,50.68,50.68,45.34,45.34,
2025-09-24,300376,易事特,2,95.41,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],5.15,5.38,4.466019417475719,7.378640776699026,33,2025-11-10,45,,2025-10-16,2025-09-26,2025-09-29,,22,"('neg2pct', 'neg4pct', '5pct')",True,电力设备,79.51,,79.31,78.46,80.98,
2025-09-24,002663,普邦股份,3,95.4,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],2.06,2.34,13.592233009708728,21.35922330097087,42,2025-11-10,45,2025-10-21,2025-10-17,2025-09-24,2025-09-29,27,23,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,建筑装饰,23.93,37.22,30.73,23.93,27.62,
2025-09-24,603613,国联股份,4,95.12,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],29.67,29.05,-2.0896528479946106,7.4486012807549615,22,2025-11-10,45,,2025-10-09,2025-09-24,2025-10-20,,15,"('neg2pct', '5pct', 'neg4pct')",True,商贸零售,19.15,,29.36,19.15,22.68,
2025-09-24,300363,博腾股份,5,95.0,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],25.19,25.21,0.07939658594680259,9.845176657403734,35,2025-11-10,45,,2025-10-24,2025-09-24,2025-09-26,,30,"('neg2pct', 'neg4pct', '5pct')",True,医药生物,40.9,,46.4,40.9,45.34,
2025-09-24,688375,国博电子,6,94.87,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],72.29,70.16,-2.9464656245677268,10.831373633974268,15,2025-11-10,45,2025-10-09,2025-09-25,2025-09-24,2025-10-23,15,1,"('neg2pct', '5pct', '10pct', 'neg4pct')",True,国防军工,23.49,32.18,28.57,23.49,29.89,
2025-09-24,603615,茶花股份,7,94.86,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],26.96,25.75,-4.488130563798222,1.2611275964391686,0,2025-11-10,45,,,2025-09-25,2025-09-25,,,"('neg2pct', 'neg4pct')",True,基础化工,67.06,,,64.55,64.55,
2025-09-24,600592,龙溪股份,8,94.82,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],28.3,22.4,-20.84805653710248,1.943462897526504,1,2025-11-10,45,,,2025-09-24,2025-09-24,,,"('neg2pct', 'neg4pct')",True,机械设备,59.21,,,59.21,59.21,
2025-09-24,002211,ST宏达,9,94.81,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],3.39,3.75,10.619469026548668,17.69911504424779,40,2025-11-10,45,2025-10-30,2025-09-29,2025-09-24,,36,5,"('neg2pct', '5pct', '10pct')",True,基础化工,67.06,69.84,68.22,67.06,,
2025-09-24,002021,中捷资源,10,94.35,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],2.76,2.76,0.0,15.942028985507262,5,2025-11-10,45,2025-09-25,2025-09-25,2025-09-24,,1,1,"('neg2pct', '10pct', '5pct')",True,机械设备,59.21,57.1,57.1,59.21,,
2025-09-25,600233,圆通速递,1,95.58,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],18.72,16.85,-9.989316239316226,3.4188034188034218,1,2025-11-10,45,,,2025-09-30,2025-10-09,,,"('neg2pct', 'neg4pct')",True,纺织服饰,24.99,,,22.97,33.14,
2025-09-25,002131,利欧股份,2,95.23,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],5.88,5.08,-13.605442176870747,3.7414965986394515,14,2025-11-10,45,,,2025-09-25,2025-09-26,,,"('neg2pct', 'neg4pct')",True,综合,20.22,,,20.22,21.83,
2025-09-25,002903,宇环数控,3,95.05,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],23.38,24.48,4.704875962360998,5.945252352437984,46,2025-11-10,45,,2025-11-07,2025-09-26,2025-09-29,,43,"('neg2pct', 'neg4pct', '5pct')",True,机械设备,57.1,,,55.87,50.21,
2025-09-25,600569,安阳钢铁,4,94.93,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],2.11,2.62,24.17061611374409,34.12322274881518,36,2025-11-10,45,2025-10-10,2025-09-30,,,15,5,"('5pct', '10pct')",True,钢铁,28.78,24.76,26.28,,,
2025-09-25,301257,普蕊斯,5,94.46,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],47.46,47.2,-0.5478297513695701,17.572692793931726,35,2025-11-10,45,2025-10-29,2025-10-29,2025-09-26,2025-09-29,34,34,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,医药生物,49.83,50.68,50.68,45.34,43.9,
2025-09-25,603806,福斯特,6,94.45,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],15.56,16.63,6.876606683804617,9.575835475578408,46,2025-11-10,45,,2025-10-09,2025-10-13,2025-10-22,,14,"('5pct', 'neg2pct', 'neg4pct')",True,电力设备,80.89,,80.98,73.03,70.29,
2025-09-25,000785,居然智家,7,94.43,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],2.92,2.96,1.3698630136986314,1.712328767123297,0,2025-11-10,45,,,2025-09-29,,,,,True,商贸零售,32.0,,,25.44,,
2025-09-25,002211,ST宏达,8,94.36,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],3.39,3.75,10.619469026548668,17.69911504424779,39,2025-11-10,45,2025-10-30,2025-09-29,2025-10-17,,35,4,"('5pct', 'neg2pct', '10pct')",True,基础化工,64.55,69.84,68.22,67.92,,
2025-09-25,600545,卓郎智能,9,94.25,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],2.94,3.01,2.3809523809523756,13.945578231292522,26,2025-11-10,45,2025-10-17,2025-10-10,2025-09-26,2025-09-29,22,15,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,建筑装饰,28.43,30.73,30.26,28.28,27.62,
