选股日期,排名,代码,名称,相似度,匹配案例,匹配案例描述,匹配日期,类型,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数,触发 +10% 日期,触发 +5% 日期,触发 -2% 日期,触发 -4% 日期,达到 +10% 天数,达到 +5% 天数,触发顺序,是否曾跌破成本价,行业,行业热度_买入日,行业热度_10pct 日,行业热度_5pct 日,行业热度_neg2pct 日,行业热度_neg4pct 日,行业热度_卖出日
2025-10-15,3,000069,华侨城Ａ,95.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,2.5,2.66,+6.40%,+17.20%,第27天,2025-12-01,45,2025-11-11,2025-11-10,2025-10-16,2025-10-17,第27天,第26天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,房地产,23.35,,,27.05,32.99,
2025-10-15,4,002244,滨江集团,94.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,11.7,10.14,-13.33%,+2.91%,第0天,2025-12-01,45,-,-,2025-10-20,2025-10-23,-,-,"('neg2pct', 'neg4pct')",是,房地产,23.35,,,28.04,30.61,
2025-10-15,5,000892,欢瑞世纪,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,5.93,7.77,+31.03%,+64.42%,第42天,2025-12-01,45,2025-10-24,2025-10-22,2025-10-16,2025-10-17,第9天,第7天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,综合,19.02,31.69,20.25,25.62,18.95,
2025-10-15,6,600176,中国巨石,94.6%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,15.93,15.74,-1.19%,+7.03%,第16天,2025-12-01,45,-,2025-10-31,2025-10-17,2025-10-17,-,第16天,"('neg2pct', 'neg4pct', '5pct')",是,基础化工,61.25,,71.81,67.92,67.92,
2025-10-15,7,688237,超卓航科,94.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,52.47,49.85,-4.99%,+19.08%,第12天,2025-12-01,45,2025-10-24,2025-10-20,2025-10-15,2025-11-21,第9天,第5天,"('neg2pct', '5pct', '10pct', 'neg4pct')",是,国防军工,23.77,44.66,26.94,23.77,,
2025-10-15,8,688127,蓝特光学,94.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,29.71,31.71,+6.73%,+17.30%,第22天,2025-12-01,45,2025-10-27,2025-10-21,2025-10-17,2025-10-17,第12天,第6天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,电子,75.52,83.78,83.3,79.42,79.42,
2025-10-15,9,688779,五矿新能,94.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,7.11,7.45,+4.78%,+32.77%,第33天,2025-12-01,45,2025-11-11,2025-10-31,2025-10-17,2025-10-17,第27天,第16天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,电力设备,75.75,,76.82,80.37,80.37,
2025-10-15,10,000810,创维数字,94.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,13.4,12.47,-6.94%,+3.96%,第1天,2025-12-01,45,-,-,2025-10-15,2025-10-17,-,-,"('neg2pct', 'neg4pct')",是,家用电器,28.81,,,28.81,33.18,
2025-10-16,1,301272,英华特,96.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,48.0,42.3,-11.88%,+3.23%,第0天,2025-12-01,45,-,-,2025-10-17,2025-10-17,-,-,"('neg2pct', 'neg4pct')",是,机械设备,53.58,,,51.74,51.74,
2025-10-16,2,688515,裕太微-U,95.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,113.4,101.08,-10.86%,+6.89%,第14天,2025-12-01,45,-,2025-10-29,2025-10-17,2025-10-17,-,第13天,"('neg2pct', 'neg4pct', '5pct')",是,电子,78.88,,79.29,79.42,79.42,
2025-10-16,3,301155,海力风电,95.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,91.98,78.96,-14.16%,+5.34%,第8天,2025-12-01,45,-,2025-10-24,2025-10-17,2025-10-17,-,第8天,"('neg2pct', 'neg4pct', '5pct')",是,电力设备,79.31,,79.53,80.37,80.37,
2025-10-16,4,002246,北化股份,95.3%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,20.24,17.63,-12.90%,+4.00%,第36天,2025-12-01,45,-,-,2025-10-17,2025-10-17,-,-,"('neg2pct', 'neg4pct')",是,基础化工,66.76,,,67.92,67.92,
2025-10-16,5,603699,纽威股份,95.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,43.1,49.66,+15.22%,+29.93%,第20天,2025-12-01,45,2025-10-27,2025-10-24,2025-10-17,-,第11天,第8天,"('neg2pct', '5pct', '10pct')",是,机械设备,53.58,61.52,60.92,51.74,,
2025-10-16,6,300341,麦克奥迪,95.0%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,17.57,16.92,-3.70%,+8.54%,第20天,2025-12-01,45,-,2025-11-04,2025-10-17,2025-10-17,-,第19天,"('neg2pct', 'neg4pct', '5pct')",是,医药生物,52.63,,,52.25,52.25,
2025-10-16,7,605128,上海沿浦,94.6%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,41.93,37.1,-11.52%,+3.74%,第0天,2025-12-01,45,-,-,2025-10-17,2025-11-04,-,-,"('neg2pct', 'neg4pct')",是,汽车,52.15,,,52.77,,
2025-10-16,8,688508,芯朋微,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,65.78,58.86,-10.52%,+2.99%,第8天,2025-12-01,45,-,-,2025-10-17,2025-10-17,-,-,"('neg2pct', 'neg4pct')",是,电子,78.88,,,79.42,79.42,
2025-10-16,9,688380,中微半导,94.5%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,36.28,32.55,-10.28%,+9.01%,第5天,2025-12-01,45,-,2025-10-21,2025-10-17,2025-10-17,-,第5天,"('neg2pct', 'neg4pct', '5pct')",是,电子,78.88,,83.3,79.42,79.42,
2025-10-16,10,301045,天禄科技,94.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,25.57,28.31,+10.72%,+29.02%,第22天,2025-12-01,45,2025-10-24,2025-10-21,2025-10-17,-,第8天,第5天,"('neg2pct', '5pct', '10pct')",是,电子,78.88,91.81,83.3,79.42,,
2025-10-17,1,600426,华鲁恒升,95.7%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,24.63,28.29,+14.86%,+22.17%,第28天,2025-12-01,45,2025-11-10,2025-10-30,2025-10-20,-,第24天,第13天,"('neg2pct', '5pct', '10pct')",是,基础化工,67.92,,69.84,67.21,,
2025-10-17,2,600095,湘财股份,95.5%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,12.28,11.3,-7.98%,+11.32%,第10天,2025-12-01,45,2025-10-27,2025-10-27,2025-10-23,2025-11-12,第10天,第10天,"('neg2pct', '10pct', '5pct', 'neg4pct')",是,房地产,32.99,28.29,28.29,30.61,,
2025-10-17,3,688352,颀中科技,95.4%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,12.89,13.1,+1.63%,+16.21%,第13天,2025-12-01,45,2025-10-30,2025-10-24,2025-11-21,2025-11-21,第13天,第7天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,电子,79.42,81.35,91.81,,,
2025-10-17,4,600846,同济科技,94.6%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,13.88,17.2,+23.92%,+24.50%,第45天,2025-12-01,45,2025-10-30,2025-10-21,2025-10-17,-,第13天,第4天,"('neg2pct', '5pct', '10pct')",是,房地产,32.99,25.53,33.13,32.99,,
2025-10-17,5,301326,捷邦科技,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,122.0,102.8,-15.74%,+20.39%,第12天,2025-12-01,45,2025-10-27,2025-10-21,2025-10-20,2025-11-05,第10天,第4天,"('neg2pct', '5pct', '10pct', 'neg4pct')",是,电子,79.42,83.78,83.3,79.93,,
2025-10-17,6,002888,惠威科技,94.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,17.67,22.89,+29.54%,+29.54%,第45天,2025-12-01,45,2025-11-13,2025-10-22,-,-,第27天,第5天,"('5pct', '10pct')",否,电子,79.42,,76.06,,,
2025-10-17,7,601958,金钼股份,94.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,14.53,14.15,-2.62%,+7.36%,第13天,2025-12-01,45,-,2025-10-29,2025-10-22,2025-10-23,-,第12天,"('neg2pct', 'neg4pct', '5pct')",是,有色金属,69.09,,65.35,63.66,62.11,
2025-10-17,8,688365,光云科技,94.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,13.87,18.76,+35.26%,+65.75%,第40天,2025-12-01,45,2025-11-18,2025-10-17,2025-11-12,2025-11-14,第32天,第0天,"('5pct', 'neg2pct', 'neg4pct', '10pct')",是,计算机,55.88,,55.88,,,
2025-10-17,9,301112,信邦智能,94.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,47.95,37.57,-21.65%,+29.30%,第10天,2025-12-01,45,2025-10-24,2025-10-21,2025-10-17,2025-10-30,第7天,第4天,"('neg2pct', '5pct', '10pct', 'neg4pct')",是,机械设备,51.74,60.92,57.78,51.74,60.27,
2025-10-17,10,603699,纽威股份,94.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,42.5,49.66,+16.85%,+31.76%,第19天,2025-12-01,45,2025-10-27,2025-10-23,-,-,第10天,第6天,"('5pct', '10pct')",是,机械设备,51.74,61.52,61.71,,,
2025-10-20,1,600426,华鲁恒升,96.9%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,24.29,28.56,+17.58%,+23.88%,第25天,2025-12-04,45,2025-11-10,2025-10-24,-,-,第21天,第4天,"('5pct', '10pct')",是,基础化工,67.21,,67.89,,,
2025-10-20,2,688271,联影医疗,96.3%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,141.05,128.87,-8.64%,+9.82%,第10天,2025-12-04,45,-,2025-10-30,2025-11-03,2025-11-17,-,第10天,"('5pct', 'neg2pct', 'neg4pct')",是,医药生物,46.99,,51.82,,,
2025-10-20,3,688568,中科星图,96.3%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,39.92,44.18,+10.67%,+15.18%,第42天,2025-12-04,45,2025-12-01,2025-10-24,2025-10-22,2025-10-23,第42天,第4天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,计算机,49.58,,60.48,46.56,59.12,
2025-10-20,4,605100,华丰股份,95.6%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,27.51,43.99,+59.91%,+81.35%,第31天,2025-12-04,45,2025-10-30,2025-10-27,2025-10-23,-,第10天,第7天,"('neg2pct', '5pct', '10pct')",是,机械设备,51.75,60.27,61.52,61.71,,
2025-10-20,5,002145,钛能化学,95.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,5.62,5.09,-9.43%,+4.63%,第29天,2025-12-04,45,-,-,2025-10-20,2025-10-22,-,-,"('neg2pct', 'neg4pct')",是,基础化工,67.21,,,67.21,67.56,
2025-10-20,6,688016,心脉医疗,95.1%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,102.05,92.0,-9.85%,+4.25%,第7天,2025-12-04,45,-,-,2025-10-30,2025-11-07,-,-,"('neg2pct', 'neg4pct')",是,医药生物,46.99,,,51.82,,
2025-10-20,7,601360,三六零,95.1%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,10.32,12.28,+18.99%,+39.44%,第36天,2025-12-04,45,2025-10-31,2025-10-30,-,-,第11天,第10天,"('5pct', '10pct')",是,机械设备,51.75,54.69,60.27,,,
2025-10-20,8,601388,怡球资源,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,2.9,2.91,+0.34%,+18.97%,第23天,2025-12-04,45,2025-10-28,2025-10-24,2025-11-21,-,第8天,第4天,"('5pct', '10pct', 'neg2pct')",是,有色金属,60.12,62.76,63.1,,,
2025-10-20,9,002290,禾盛新材,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,38.69,43.13,+11.48%,+16.62%,第45天,2025-12-04,45,2025-10-23,2025-10-23,2025-11-11,2025-11-20,第3天,第3天,"('10pct', '5pct', 'neg2pct', 'neg4pct')",是,家用电器,32.45,34.09,34.09,,,
2025-10-20,10,000737,北方铜业,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,15.82,14.62,-7.59%,+6.07%,第10天,2025-12-04,45,-,2025-10-29,2025-10-22,2025-10-22,-,第9天,"('neg2pct', 'neg4pct', '5pct')",是,基础化工,67.21,,71.4,67.56,67.56,
2025-10-21,1,002145,钛能化学,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,5.56,5.09,-8.45%,+5.76%,第28天,2025-12-05,45,-,2025-10-28,2025-10-22,2025-10-23,-,第7天,"('neg2pct', 'neg4pct', '5pct')",是,基础化工,67.46,,68.75,67.56,68.69,
2025-10-21,2,002518,科士达,94.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,39.96,46.96,+17.52%,+36.14%,第20天,2025-12-05,45,2025-10-28,2025-10-27,2025-10-21,2025-10-22,第7天,第6天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,电力设备,77.91,73.24,80.51,77.91,70.29,
2025-10-21,3,605100,华丰股份,93.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,27.66,44.8,+61.97%,+80.37%,第30天,2025-12-05,45,2025-10-30,2025-10-27,2025-10-21,-,第9天,第6天,"('neg2pct', '5pct', '10pct')",是,机械设备,57.78,60.27,61.52,57.78,,
2025-10-21,4,300182,捷成股份,93.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,5.94,5.49,-7.58%,+16.33%,第13天,2025-12-05,45,2025-10-27,2025-10-22,2025-11-21,2025-12-03,第6天,第1天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,计算机,52.8,59.48,46.56,,,
2025-10-21,5,600489,中金黄金,93.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,23.48,22.85,-2.68%,+3.92%,第0天,2025-12-05,45,-,-,2025-10-22,2025-10-22,-,-,"('neg2pct', 'neg4pct')",是,有色金属,61.06,,,63.66,63.66,
2025-10-21,6,000737,北方铜业,93.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,15.92,15.05,-5.46%,+5.40%,第9天,2025-12-05,45,-,2025-10-30,2025-10-22,2025-10-22,-,第9天,"('neg2pct', 'neg4pct', '5pct')",是,基础化工,67.46,,69.84,67.56,67.56,
2025-10-21,7,002011,盾安环境,93.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,13.41,12.73,-5.07%,+8.05%,第6天,2025-12-05,45,-,2025-10-27,2025-10-23,2025-11-20,-,第6天,"('neg2pct', '5pct', 'neg4pct')",是,家用电器,31.11,,33.92,34.09,,
2025-10-21,8,600095,湘财股份,93.2%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,12.4,11.7,-5.65%,+10.24%,第6天,2025-12-05,45,2025-10-27,2025-10-27,2025-10-23,2025-11-12,第6天,第6天,"('neg2pct', '10pct', '5pct', 'neg4pct')",是,房地产,33.13,28.29,28.29,30.61,,
2025-10-21,9,000672,上峰水泥,93.1%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,10.85,10.95,+0.92%,+7.00%,第10天,2025-12-05,45,-,2025-10-31,2025-11-05,2025-11-19,-,第10天,"('5pct', 'neg2pct', 'neg4pct')",是,农林牧渔,29.51,,26.3,,,
2025-10-21,10,300602,飞荣达,93.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,31.85,27.92,-12.34%,+8.48%,第9天,2025-12-05,45,-,2025-10-27,2025-10-22,2025-10-23,-,第6天,"('neg2pct', 'neg4pct', '5pct')",是,电子,83.3,,83.78,76.06,77.59,
2025-10-22,1,688348,昱能科技,96.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,52.57,52.39,-0.34%,+37.49%,第23天,2025-12-08,45,2025-10-30,2025-10-29,2025-10-23,2025-12-04,第8天,第7天,"('neg2pct', '5pct', '10pct', 'neg4pct')",是,电力设备,70.29,79.98,85.26,68.69,,
2025-10-22,2,601618,中国中冶,95.5%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,3.68,3.39,-7.88%,+5.43%,第5天,2025-12-08,45,-,2025-10-27,2025-10-23,2025-10-31,-,第5天,"('neg2pct', '5pct', 'neg4pct')",是,建筑装饰,36.06,,31.03,32.55,33.28,
2025-10-22,3,605100,华丰股份,94.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,27.56,45.68,+65.75%,+81.02%,第29天,2025-12-08,45,2025-10-30,2025-10-27,2025-10-23,-,第8天,第5天,"('neg2pct', '5pct', '10pct')",是,机械设备,61.38,60.27,61.52,61.71,,
2025-10-22,4,301269,华大九天,94.4%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,121.92,106.44,-12.70%,+8.19%,第6天,2025-12-08,45,-,2025-10-28,2025-10-31,2025-11-03,-,第6天,"('5pct', 'neg2pct', 'neg4pct')",是,计算机,46.56,,60.92,60.62,,
2025-10-22,5,002298,中电鑫龙,94.3%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,11.74,10.66,-9.20%,+18.40%,第28天,2025-12-08,45,2025-11-04,2025-10-29,2025-10-23,2025-10-23,第13天,第7天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,建筑装饰,36.06,,27.51,32.55,32.55,
2025-10-22,6,301042,安联锐视,94.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,60.6,77.93,+28.60%,+37.10%,第44天,2025-12-08,45,2025-11-14,2025-11-12,2025-10-23,2025-10-29,第23天,第21天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,计算机,46.56,,,59.12,57.42,
2025-10-22,7,600751,海航科技,94.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,4.6,3.96,-13.91%,+15.22%,第20天,2025-12-08,45,2025-11-11,2025-11-10,2025-10-22,2025-10-30,第20天,第19天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,电子,76.06,,,76.06,81.35,
2025-10-22,8,000400,许继电气,93.9%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,24.78,25.75,+3.91%,+23.20%,第15天,2025-12-08,45,2025-11-04,2025-10-27,2025-10-23,-,第13天,第5天,"('neg2pct', '5pct', '10pct')",是,电力设备,70.29,,80.51,68.69,,
2025-10-22,9,688596,正帆科技,93.6%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,40.21,29.46,-26.73%,+1.34%,第0天,2025-12-08,45,-,-,2025-10-23,2025-10-23,-,-,"('neg2pct', 'neg4pct')",是,机械设备,61.38,,,61.71,61.71,
2025-10-22,10,605588,冠石科技,93.6%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,55.66,50.6,-9.09%,+0.97%,第0天,2025-12-08,45,-,-,2025-10-23,2025-10-23,-,-,"('neg2pct', 'neg4pct')",是,电子,76.06,,,77.59,77.59,
2025-10-23,1,002145,钛能化学,95.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,5.45,5.0,-8.26%,+7.89%,第26天,2025-12-08,45,-,2025-10-27,2025-10-23,2025-11-20,-,第4天,"('neg2pct', '5pct', 'neg4pct')",是,基础化工,68.69,,68.64,68.69,,
2025-10-23,2,601618,中国中冶,94.7%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,3.68,3.39,-7.88%,+5.43%,第4天,2025-12-08,45,-,2025-10-27,2025-10-23,2025-10-31,-,第4天,"('neg2pct', '5pct', 'neg4pct')",是,建筑装饰,32.55,,31.03,32.55,33.28,
2025-10-23,3,605389,长龄液压,94.6%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,64.86,67.46,+4.01%,+15.33%,第36天,2025-12-08,45,2025-11-28,2025-10-31,2025-10-23,2025-11-05,第36天,第8天,"('neg2pct', '5pct', 'neg4pct', '10pct')",是,机械设备,61.71,,54.69,61.71,,
2025-10-23,4,000878,云南铜业,94.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,17.91,18.61,+3.91%,+6.31%,第4天,2025-12-08,45,-,2025-10-27,2025-10-23,2025-11-03,-,第4天,"('neg2pct', '5pct', 'neg4pct')",是,有色金属,62.11,,65.66,62.11,,
2025-10-23,5,600857,宁波中百,93.8%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,14.09,14.84,+5.32%,+32.58%,第18天,2025-12-08,45,2025-10-23,2025-10-23,2025-10-23,-,第0天,第0天,"('10pct', '5pct', 'neg2pct')",是,商贸零售,27.77,27.77,27.77,27.77,,
2025-10-23,6,000035,中国天楹,93.7%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,5.74,6.19,+7.84%,+11.50%,第46天,2025-12-08,45,2025-12-08,2025-11-05,2025-11-26,2025-12-03,第46天,第13天,"('5pct', 'neg2pct', 'neg4pct', '10pct')",是,公用事业,43.42,,,,,
2025-10-23,7,688106,金宏气体,93.7%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,19.9,18.95,-4.77%,+16.08%,第18天,2025-12-08,45,2025-11-10,2025-10-27,2025-11-20,2025-11-21,第18天,第4天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,电子,77.59,,83.78,,,
2025-10-23,8,002394,联发股份,93.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,11.18,13.03,+16.55%,+26.83%,第28天,2025-12-08,45,2025-11-12,2025-10-28,-,-,第20天,第5天,"('5pct', '10pct')",是,纺织服饰,24.55,,23.79,,,
