选股日期,排名,代码,名称,相似度,匹配案例,匹配案例描述,匹配日期,类型,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数
2025-12-11,2,002307,北新路桥,93.4%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,5.3,5.03,-5.09%,+8.49%,第4天,2026-01-12,30
2025-12-11,3,688656,浩欧博,93.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,198.2,163.0,-17.76%,+5.67%,第5天,2026-01-12,30
2025-12-11,4,300856,科思股份,93.2%,case_009 (新瀚新材),缩量后放量+价格接近短期趋势线+J值中位,2025-08-01,创业板,匹配case_009: 新瀚新材 - 缩量后放量+价格接近短期趋势线+J值中位,14.96,13.95,-6.75%,+6.15%,第6天,2026-01-12,30
2025-12-11,5,600768,宁波富邦,93.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,12.98,15.1,+16.33%,+17.41%,第32天,2026-01-12,30
2025-12-11,6,688386,泛亚微透,93.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,69.04,99.2,+43.68%,+47.02%,第29天,2026-01-12,30
2025-12-11,7,688583,思看科技,92.8%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,88.75,105.52,+18.90%,+21.70%,第32天,2026-01-12,30
2025-12-11,8,000669,ST金鸿,92.8%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,3.01,2.91,-3.32%,+3.99%,第0天,2026-01-12,30
2025-12-11,9,001373,翔腾新材,92.7%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,29.37,37.95,+29.21%,+34.22%,第32天,2026-01-12,30
2025-12-11,10,688601,力芯微,92.6%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,44.47,51.68,+16.21%,+16.37%,第32天,2026-01-12,30
2025-12-12,1,301228,实朴检测,95.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,43.0,39.5,-8.14%,+4.16%,第0天,2026-01-12,30
2025-12-12,2,001373,翔腾新材,95.4%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,28.79,37.95,+31.82%,+36.92%,第31天,2026-01-12,30
2025-12-12,3,600768,宁波富邦,95.3%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,12.77,15.1,+18.25%,+19.34%,第31天,2026-01-12,30
2025-12-12,4,002729,好利科技,95.1%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,16.12,18.85,+16.94%,+18.80%,第31天,2026-01-12,30
2025-12-12,5,001278,一彬科技,93.4%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,18.76,19.85,+5.81%,+11.46%,第6天,2026-01-12,30
2025-12-12,6,603489,八方股份,93.1%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,30.2,30.98,+2.58%,+3.64%,第28天,2026-01-12,30
2025-12-12,7,300936,中英科技,92.9%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,36.24,40.31,+11.23%,+11.70%,第31天,2026-01-12,30
2025-12-12,8,600846,同济科技,92.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,15.99,14.11,-11.76%,+4.00%,第0天,2026-01-12,30
2025-12-12,9,688557,兰剑智能,92.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,36.21,39.51,+9.11%,+9.89%,第31天,2026-01-12,30
2025-12-12,10,603657,春光科技,92.2%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,32.75,30.83,-5.86%,+6.84%,第0天,2026-01-12,30
2025-12-15,1,300976,达瑞电子,96.9%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,57.82,64.83,+12.12%,+18.78%,第21天,2026-01-14,30
2025-12-15,2,603991,至正股份,95.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,75.67,74.45,-1.61%,+4.66%,第25天,2026-01-14,30
2025-12-15,3,603508,思维列控,95.2%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,28.04,27.59,-1.60%,+3.67%,第0天,2026-01-14,30
2025-12-15,4,688126,沪硅产业,94.9%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,20.72,22.78,+9.94%,+20.66%,第24天,2026-01-14,30
2025-12-15,5,300274,阳光电源,94.5%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,170.2,165.67,-2.66%,+8.80%,第11天,2026-01-14,30
2025-12-15,6,301228,实朴检测,94.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,42.2,42.5,+0.71%,+4.29%,第0天,2026-01-14,30
2025-12-15,7,603075,热威股份,94.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,21.71,22.99,+5.90%,+6.91%,第29天,2026-01-14,30
2025-12-15,8,301216,万凯新材,93.7%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,17.19,20.48,+19.14%,+27.28%,第25天,2026-01-14,30
2025-12-15,9,000566,海南海药,93.6%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,7.43,6.99,-5.92%,+17.90%,第8天,2026-01-14,30
2025-12-15,10,600510,黑牡丹,93.6%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,8.91,8.78,-1.46%,+4.38%,第23天,2026-01-14,30
2025-12-16,1,300976,达瑞电子,97.1%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,56.9,66.25,+16.43%,+20.70%,第20天,2026-01-15,30
2025-12-16,2,688230,芯导科技,95.8%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,63.69,79.56,+24.92%,+28.07%,第29天,2026-01-15,30
2025-12-16,3,688519,南亚新材,95.1%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,61.58,78.6,+27.64%,+42.90%,第13天,2026-01-15,30
2025-12-16,4,688620,安凯微,94.7%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,11.23,12.57,+11.93%,+17.01%,第27天,2026-01-15,30
2025-12-16,5,688008,澜起科技,94.5%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,113.57,135.2,+19.05%,+26.17%,第22天,2026-01-15,30
2025-12-16,6,300100,双林股份,94.3%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,36.31,39.09,+7.66%,+14.49%,第28天,2026-01-15,30
2025-12-16,7,688419,耐科装备,94.0%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,26.55,39.57,+49.04%,+61.77%,第30天,2026-01-15,30
2025-12-16,8,002436,兴森科技,94.0%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,19.16,22.75,+18.74%,+23.07%,第27天,2026-01-15,30
2025-12-16,9,300573,兴齐眼药,93.9%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,66.88,76.83,+14.88%,+15.67%,第28天,2026-01-15,30
2025-12-16,10,600496,精工钢构,93.7%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,4.2,4.48,+6.67%,+10.71%,第27天,2026-01-15,30
2025-12-17,1,300221,银禧科技,95.7%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,9.12,10.87,+19.19%,+36.95%,第26天,2026-01-16,30
2025-12-17,2,002523,天桥起重,95.0%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,3.81,4.47,+17.32%,+31.76%,第27天,2026-01-16,30
2025-12-17,3,002575,群兴玩具,94.5%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,6.26,6.33,+1.12%,+10.06%,第0天,2026-01-16,30
2025-12-17,4,002371,北方华创,93.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,444.74,523.88,+17.79%,+20.07%,第30天,2026-01-16,30
2025-12-17,5,688568,中科星图,93.7%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,44.95,80.24,+78.51%,+122.36%,第28天,2026-01-16,30
2025-12-17,6,688698,伟创电气,93.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,82.69,98.83,+19.52%,+29.86%,第26天,2026-01-16,30
2025-12-17,7,002098,浔兴股份,93.4%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,9.57,10.3,+7.63%,+26.12%,第27天,2026-01-16,30
2025-12-17,8,688543,国科军工,93.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,54.74,71.0,+29.70%,+59.12%,第26天,2026-01-16,30
2025-12-17,9,688656,浩欧博,93.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,196.5,156.41,-20.40%,+0.59%,第0天,2026-01-16,30
2025-12-17,10,002307,北新路桥,93.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,5.36,4.93,-8.02%,+4.66%,第1天,2026-01-16,30
2025-12-18,1,603416,信捷电气,96.6%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,52.51,64.55,+22.93%,+26.59%,第26天,2026-01-19,30
2025-12-18,2,002429,兆驰股份,95.0%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,6.71,9.4,+40.09%,+43.67%,第27天,2026-01-19,30
2025-12-18,3,605086,龙高股份,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,38.27,40.75,+6.48%,+29.34%,第22天,2026-01-19,30
2025-12-18,4,002371,北方华创,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,443.1,523.87,+18.23%,+20.51%,第29天,2026-01-19,30
2025-12-18,5,300835,龙磁科技,94.6%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,60.7,74.3,+22.41%,+25.49%,第32天,2026-01-19,30
2025-12-18,6,002487,大金重工,94.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,54.64,56.36,+3.15%,+3.84%,第32天,2026-01-19,30
2025-12-18,7,301668,昊创瑞通,94.1%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,47.77,56.89,+19.09%,+26.61%,第29天,2026-01-19,30
2025-12-18,8,688165,埃夫特-U,94.1%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,19.19,23.74,+23.71%,+34.50%,第12天,2026-01-19,30
2025-12-18,9,688543,国科军工,93.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,55.5,71.66,+29.12%,+56.94%,第25天,2026-01-19,30
2025-12-18,10,002575,群兴玩具,93.8%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,6.35,6.39,+0.63%,+7.40%,第25天,2026-01-19,30
2025-12-19,1,603416,信捷电气,96.1%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,52.33,64.55,+23.35%,+27.02%,第25天,2026-01-19,30
2025-12-19,2,600601,方正科技,96.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,11.8,12.55,+6.36%,+17.46%,第19天,2026-01-19,30
2025-12-19,3,002487,大金重工,95.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,54.37,56.36,+3.66%,+4.36%,第31天,2026-01-19,30
2025-12-19,4,002429,兆驰股份,95.3%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,6.71,9.4,+40.09%,+43.67%,第26天,2026-01-19,30
2025-12-19,5,688671,碧兴物联,94.5%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,25.33,25.66,+1.30%,+5.33%,第26天,2026-01-19,30
2025-12-19,6,603890,春秋电子,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,15.62,16.15,+3.39%,+15.49%,第6天,2026-01-19,30
2025-12-19,7,603163,圣晖集成,93.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,58.68,86.67,+47.70%,+67.04%,第31天,2026-01-19,30
2025-12-19,8,300131,英唐智控,93.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,12.75,15.77,+23.69%,+33.33%,第28天,2026-01-19,30
2025-12-19,9,688543,国科军工,93.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,55.0,71.66,+30.29%,+58.36%,第24天,2026-01-19,30
2025-12-19,10,300421,力星股份,93.4%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,27.16,34.72,+27.84%,+43.63%,第11天,2026-01-19,30
2025-12-22,1,603890,春秋电子,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,15.89,16.32,+2.71%,+13.53%,第3天,2026-01-21,30
2025-12-22,2,301319,唯特偶,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,47.95,54.19,+13.01%,+27.22%,第22天,2026-01-21,30
2025-12-22,3,301550,斯菱智驱,94.6%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,106.86,197.0,+84.35%,+99.16%,第25天,2026-01-21,30
2025-12-22,4,688671,碧兴物联,94.3%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,25.08,25.78,+2.79%,+6.38%,第23天,2026-01-21,30
2025-12-22,5,688383,新益昌,94.0%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,72.52,82.44,+13.68%,+18.56%,第28天,2026-01-21,30
2025-12-22,6,002768,国恩股份,93.7%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,51.84,57.67,+11.25%,+15.86%,第21天,2026-01-21,30
2025-12-22,7,605086,龙高股份,93.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,37.9,41.5,+9.50%,+30.61%,第18天,2026-01-21,30
2025-12-22,8,603269,海鸥股份,93.4%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,12.42,13.37,+7.65%,+14.33%,第17天,2026-01-21,30
2025-12-22,9,300620,光库科技,93.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,158.36,148.46,-6.25%,+3.94%,第1天,2026-01-21,30
2025-12-22,10,603179,新泉股份,93.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,63.98,96.1,+50.20%,+69.44%,第28天,2026-01-21,30
2025-12-23,1,603758,秦安股份,95.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,17.96,16.06,-10.58%,+4.12%,第2天,2026-01-22,30
2025-12-23,2,002768,国恩股份,95.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,51.52,58.99,+14.50%,+16.58%,第20天,2026-01-22,30
2025-12-23,3,603766,隆鑫通用,95.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,15.35,15.51,+1.04%,+4.17%,第8天,2026-01-22,30
2025-12-23,4,300503,昊志机电,94.7%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,34.98,67.26,+92.28%,+113.41%,第20天,2026-01-22,30
2025-12-23,5,300416,苏试试验,94.4%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,16.85,20.22,+20.00%,+28.61%,第20天,2026-01-22,30
2025-12-23,6,300129,泰胜风能,94.2%,case_009 (新瀚新材),缩量后放量+价格接近短期趋势线+J值中位,2025-08-01,创业板,匹配case_009: 新瀚新材 - 缩量后放量+价格接近短期趋势线+J值中位,8.5,15.67,+84.35%,+116.71%,第21天,2026-01-22,30
2025-12-23,7,002429,兆驰股份,94.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,6.75,9.67,+43.26%,+46.67%,第28天,2026-01-22,30
2025-12-23,8,601001,晋控煤业,94.0%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,13.66,14.91,+9.15%,+10.10%,第30天,2026-01-22,30
2025-12-23,9,603991,至正股份,93.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,73.04,88.79,+21.56%,+23.21%,第30天,2026-01-22,30
2025-12-23,10,600353,旭光电子,93.5%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,15.67,17.19,+9.70%,+20.49%,第20天,2026-01-22,30
2025-12-24,1,002487,大金重工,94.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,54.12,60.98,+12.68%,+15.37%,第28天,2026-01-23,30
2025-12-24,2,603130,云中马,92.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,47.67,63.93,+34.11%,+35.47%,第26天,2026-01-23,30
2025-12-24,3,600776,东方通信,92.8%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,15.16,19.93,+31.46%,+78.69%,第21天,2026-01-23,30
2025-12-24,4,002222,福晶科技,92.6%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,59.13,68.06,+15.10%,+28.53%,第19天,2026-01-23,30
2025-12-24,5,688671,碧兴物联,92.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,25.01,25.9,+3.56%,+6.68%,第21天,2026-01-23,30
2025-12-24,6,603683,晶华新材,92.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,26.78,27.21,+1.61%,+5.90%,第21天,2026-01-23,30
2025-12-24,7,688053,ST思科瑞,92.2%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,34.38,48.38,+40.72%,+59.39%,第19天,2026-01-23,30
2025-12-24,8,605136,丽人丽妆,92.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,11.48,12.22,+6.45%,+23.52%,第22天,2026-01-23,30
2025-12-24,9,001335,信凯科技,92.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,43.69,53.75,+23.03%,+26.57%,第29天,2026-01-23,30
2025-12-24,10,002389,航天彩虹,91.9%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,22.95,25.35,+10.46%,+28.45%,第19天,2026-01-23,30
2025-12-25,1,002164,宁波东力,94.7%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,15.19,14.01,-7.77%,+11.98%,第4天,2026-01-26,30
2025-12-25,2,001267,汇绿生态,93.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,21.36,25.54,+19.57%,+24.34%,第22天,2026-01-26,30
2025-12-25,3,301077,星华新材,93.3%,case_009 (新瀚新材),缩量后放量+价格接近短期趋势线+J值中位,2025-08-01,创业板,匹配case_009: 新瀚新材 - 缩量后放量+价格接近短期趋势线+J值中位,27.7,32.72,+18.12%,+42.60%,第22天,2026-01-26,30
2025-12-25,4,301319,唯特偶,92.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,47.66,51.25,+7.53%,+27.99%,第19天,2026-01-26,30
2025-12-25,5,688661,和林微纳,92.2%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,52.03,86.5,+66.25%,+82.36%,第26天,2026-01-26,30
2025-12-25,6,603129,春风动力,91.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,280.8,266.2,-5.20%,+1.70%,第12天,2026-01-26,30
