选股日期,排名,代码,名称,相似度,匹配案例,匹配案例描述,匹配日期,类型,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数
2025-08-13,9,002755,奥赛康,94.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,26.46,19.43,-26.57%,+3.14%,第1天,2025-10-13,60
2025-08-13,10,002599,盛通股份,93.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,9.07,8.09,-10.80%,+6.73%,第6天,2025-10-13,60
2025-08-14,1,603976,正川股份,97.1%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,21.38,19.35,-9.49%,+9.35%,第8天,2025-10-13,60
2025-08-14,2,002757,南兴股份,96.6%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,19.71,17.36,-11.92%,+13.44%,第13天,2025-10-13,60
2025-08-14,3,300549,优德精密,96.5%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,20.54,19.23,-6.38%,+6.38%,第5天,2025-10-13,60
2025-08-14,4,688638,誉辰智能,96.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,39.0,42.88,+9.95%,+45.36%,第25天,2025-10-13,60
2025-08-14,5,002225,濮耐股份,95.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,7.01,6.02,-14.12%,+9.99%,第1天,2025-10-13,60
2025-08-14,6,002570,贝因美,95.5%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,7.06,6.46,-8.50%,+10.76%,第6天,2025-10-13,60
2025-08-14,7,300871,回盛生物,95.2%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,21.86,21.3,-2.56%,+13.86%,第4天,2025-10-13,60
2025-08-14,8,002592,ST八菱,94.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,6.91,6.48,-6.22%,+7.09%,第4天,2025-10-13,60
2025-08-14,9,300588,熙菱信息,94.7%,case_009 (新瀚新材),缩量后放量+价格接近短期趋势线+J值中位,2025-08-01,创业板,匹配case_009: 新瀚新材 - 缩量后放量+价格接近短期趋势线+J值中位,18.95,19.25,+1.58%,+20.32%,第5天,2025-10-13,60
2025-08-14,10,002599,盛通股份,94.6%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,8.9,8.09,-9.10%,+8.76%,第5天,2025-10-13,60
2025-08-15,1,002012,凯恩股份,95.2%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,6.13,5.49,-10.44%,+3.59%,第6天,2025-10-14,60
2025-08-15,2,002178,延华智能,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,7.19,6.48,-9.87%,+10.57%,第12天,2025-10-14,60
2025-08-15,3,688420,美腾科技,95.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,26.61,24.8,-6.80%,+5.98%,第10天,2025-10-14,60
2025-08-15,4,688222,成都先导,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,22.46,22.28,-0.80%,+34.82%,第20天,2025-10-14,60
2025-08-15,5,300705,九典制药,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,17.64,16.84,-4.54%,+17.12%,第6天,2025-10-14,60
2025-08-15,6,688307,中润光学,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,36.41,33.88,-6.95%,+21.31%,第41天,2025-10-14,60
2025-08-15,7,300581,晨曦航空,94.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,22.38,17.6,-21.36%,+12.15%,第5天,2025-10-14,60
2025-08-15,8,605158,华达新材,94.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,9.08,8.49,-6.50%,+6.83%,第28天,2025-10-14,60
2025-08-15,9,300142,沃森生物,94.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,12.82,11.36,-11.39%,+5.85%,第10天,2025-10-14,60
2025-08-15,10,688708,佳驰科技,93.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,75.43,68.65,-8.99%,+13.69%,第17天,2025-10-14,60
2025-08-18,1,603681,永冠新材,95.6%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,15.98,16.21,+1.44%,+11.45%,第2天,2025-10-17,60
2025-08-18,2,603109,神驰机电,95.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,36.12,29.74,-17.66%,+2.80%,第0天,2025-10-17,60
2025-08-18,3,600188,兖矿能源,95.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,12.75,15.03,+17.88%,+20.86%,第60天,2025-10-17,60
2025-08-18,4,688237,超卓航科,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,33.19,52.92,+59.45%,+80.78%,第31天,2025-10-17,60
2025-08-18,5,600231,凌钢股份,94.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,2.08,2.42,+16.35%,+16.35%,第60天,2025-10-17,60
2025-08-18,6,601699,潞安环能,94.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,13.7,15.35,+12.04%,+18.76%,第60天,2025-10-17,60
2025-08-18,7,000547,航天发展,94.1%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,8.66,7.48,-13.63%,+4.85%,第7天,2025-10-17,60
2025-08-18,8,002012,凯恩股份,94.1%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,6.08,5.4,-11.18%,+4.44%,第3天,2025-10-17,60
2025-08-18,9,300696,爱乐达,94.0%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,29.73,25.05,-15.74%,+2.83%,第3天,2025-10-17,60
2025-08-18,10,300056,中创环保,93.7%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,14.74,10.64,-27.82%,+13.64%,第9天,2025-10-17,60
2025-08-19,1,603109,神驰机电,97.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,36.08,29.8,-17.41%,+2.47%,第0天,2025-10-20,60
2025-08-19,2,002012,凯恩股份,95.4%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,6.08,5.52,-9.21%,+4.44%,第2天,2025-10-20,60
2025-08-19,3,600676,交运股份,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,5.87,6.54,+11.41%,+17.38%,第51天,2025-10-20,60
2025-08-19,4,000547,航天发展,94.9%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,8.6,7.58,-11.86%,+5.58%,第6天,2025-10-20,60
2025-08-19,5,600348,华阳股份,94.7%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,7.27,8.22,+13.07%,+13.48%,第62天,2025-10-20,60
2025-08-19,6,688026,洁特生物,94.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,19.87,18.15,-8.66%,+3.77%,第0天,2025-10-20,60
2025-08-19,7,003043,华亚智能,94.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,44.89,48.85,+8.82%,+28.47%,第31天,2025-10-20,60
2025-08-19,8,300789,唐源电气,94.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,31.0,26.4,-14.84%,+6.06%,第34天,2025-10-20,60
2025-08-19,9,605389,长龄液压,94.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,43.23,65.38,+51.24%,+67.50%,第56天,2025-10-20,60
2025-08-19,10,600129,太极集团,94.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,23.35,21.61,-7.45%,+3.04%,第0天,2025-10-20,60
2025-08-20,1,603109,神驰机电,96.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,35.96,29.8,-17.13%,+1.42%,第0天,2025-10-20,60
2025-08-20,2,688026,洁特生物,96.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,19.95,18.15,-9.02%,+1.20%,第12天,2025-10-20,60
2025-08-20,3,000547,航天发展,95.3%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,8.64,7.58,-12.27%,+5.09%,第5天,2025-10-20,60
2025-08-20,4,605189,富春染织,95.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,16.24,17.36,+6.90%,+12.68%,第58天,2025-10-20,60
2025-08-20,5,600351,亚宝药业,94.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,7.16,6.61,-7.68%,+2.65%,第1天,2025-10-20,60
2025-08-20,6,600977,中国电影,94.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,12.83,13.45,+4.83%,+80.44%,第27天,2025-10-20,60
2025-08-20,7,300093,*ST金刚,93.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,11.95,12.135,+1.55%,+12.09%,第14天,2025-10-20,60
2025-08-20,8,600288,大恒科技,93.6%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,12.8,14.56,+13.75%,+16.33%,第58天,2025-10-20,60
2025-08-20,9,301188,力诺药包,93.5%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,21.18,17.5,-17.37%,+1.27%,第0天,2025-10-20,60
2025-08-20,10,301600,慧翰股份,93.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,113.62,118.7,+4.47%,+40.08%,第29天,2025-10-20,60
2025-08-21,1,000547,航天发展,97.0%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,8.62,7.58,-12.06%,+5.34%,第4天,2025-10-20,60
2025-08-21,2,300009,安科生物,95.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,11.62,10.05,-13.51%,+6.37%,第5天,2025-10-20,60
2025-08-21,3,688345,博力威,95.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,28.93,39.35,+36.02%,+55.13%,第19天,2025-10-20,60
2025-08-21,4,002921,联诚精密,95.3%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,16.78,15.21,-9.36%,+5.01%,第0天,2025-10-20,60
2025-08-21,5,600343,航天动力,94.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,14.85,14.22,-4.24%,+6.06%,第5天,2025-10-20,60
2025-08-21,6,688026,洁特生物,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,19.86,18.15,-8.61%,+1.66%,第11天,2025-10-20,60
2025-08-21,7,688385,复旦微电,94.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,50.52,59.4,+17.58%,+39.27%,第49天,2025-10-20,60
2025-08-21,8,603259,药明康德,94.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,91.35,98.89,+8.25%,+26.37%,第12天,2025-10-20,60
2025-08-21,9,603776,永安行,94.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,22.19,19.43,-12.44%,+5.18%,第27天,2025-10-20,60
2025-08-21,10,002240,盛新锂能,94.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,17.48,19.07,+9.10%,+20.37%,第57天,2025-10-20,60
2025-08-22,1,300821,东岳硅材,95.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,10.39,8.81,-15.21%,+3.95%,第3天,2025-10-21,60
2025-08-22,2,300009,安科生物,95.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,11.59,10.34,-10.79%,+6.64%,第4天,2025-10-21,60
2025-08-22,3,002205,国统股份,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,14.46,13.78,-4.70%,+4.70%,第4天,2025-10-21,60
2025-08-22,4,300648,星云股份,94.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,55.61,40.09,-27.91%,+2.09%,第3天,2025-10-21,60
2025-08-22,5,301505,苏州规划,94.9%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,24.1,23.07,-4.27%,+4.65%,第4天,2025-10-21,60
2025-08-22,6,002913,奥士康,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,38.28,38.44,+0.42%,+17.19%,第49天,2025-10-21,60
2025-08-22,7,300600,国瑞科技,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,20.5,15.73,-23.27%,+2.93%,第0天,2025-10-21,60
2025-08-22,8,300500,启迪设计,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,14.67,13.91,-5.18%,+2.11%,第3天,2025-10-21,60
2025-08-22,9,002225,濮耐股份,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,7.01,5.7,-18.69%,+2.85%,第0天,2025-10-21,60
2025-08-22,10,603109,神驰机电,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,35.0,29.82,-14.80%,+2.00%,第3天,2025-10-21,60
2025-08-25,1,600211,西藏药业,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,45.319,45.43,+0.24%,+27.94%,第18天,2025-10-24,60
2025-08-25,2,603283,赛腾股份,94.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,41.05,45.89,+11.79%,+32.76%,第46天,2025-10-24,60
2025-08-25,3,300600,国瑞科技,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,20.48,14.9,-27.25%,+0.59%,第0天,2025-10-24,60
2025-08-25,4,688026,洁特生物,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,19.56,18.82,-3.78%,+3.22%,第7天,2025-10-24,60
2025-08-25,5,301126,达嘉维康,94.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,12.588,12.048,-4.29%,+1.19%,第0天,2025-10-24,60
2025-08-25,6,300549,优德精密,94.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,20.62,19.5,-5.43%,+2.04%,第0天,2025-10-24,60
2025-08-25,7,300816,艾可蓝,94.2%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,39.105,39.18,+0.19%,+6.62%,第1天,2025-10-24,60
2025-08-25,8,603109,神驰机电,94.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,35.25,29.37,-16.68%,+1.28%,第0天,2025-10-24,60
2025-08-25,9,688171,纬德信息,94.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,43.0,47.57,+10.63%,+35.33%,第18天,2025-10-24,60
2025-08-25,10,000669,ST金鸿,93.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,3.27,3.15,-3.67%,+8.26%,第22天,2025-10-24,60
2025-08-26,1,688580,伟思医疗,96.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,54.9,52.68,-4.04%,+3.02%,第0天,2025-10-27,60
2025-08-26,2,300351,永贵电器,95.4%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,18.62,17.68,-5.05%,+6.98%,第51天,2025-10-27,60
2025-08-26,3,002923,润都股份,95.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,14.4,13.07,-9.24%,+1.11%,第0天,2025-10-27,60
2025-08-26,4,000669,ST金鸿,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,3.26,3.23,-0.92%,+8.59%,第21天,2025-10-27,60
2025-08-26,5,601002,晋亿实业,94.6%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,5.67,5.43,-4.23%,+1.76%,第0天,2025-10-27,60
2025-08-26,6,002915,中欣氟材,94.3%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,27.41,25.26,-7.84%,+13.46%,第22天,2025-10-27,60
2025-08-26,7,301126,达嘉维康,94.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,12.588,12.098,-3.89%,+0.79%,第0天,2025-10-27,60
2025-08-26,8,603611,诺力股份,94.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,27.01,25.81,-4.44%,+2.70%,第1天,2025-10-27,60
2025-08-26,9,003040,楚天龙,94.3%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,25.55,21.04,-17.65%,+4.03%,第0天,2025-10-27,60
2025-08-26,10,301258,富士莱,94.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,36.48,35.2,-3.51%,+1.32%,第0天,2025-10-27,60
2025-08-27,1,300671,富满微,97.4%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,39.3,36.08,-8.19%,+7.38%,第19天,2025-10-27,60
2025-08-27,2,002886,沃特股份,96.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,21.11,21.43,+1.52%,+19.23%,第21天,2025-10-27,60
2025-08-27,3,300453,三鑫医疗,95.9%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,9.68,9.13,-5.68%,+5.48%,第12天,2025-10-27,60
2025-08-27,4,603912,佳力图,95.8%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,10.24,8.89,-13.18%,+5.57%,第0天,2025-10-27,60
2025-08-27,5,300314,戴维医疗,95.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,14.8,13.71,-7.36%,+5.61%,第0天,2025-10-27,60
2025-08-27,6,605228,神通科技,95.6%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,16.474,18.424,+11.84%,+24.52%,第22天,2025-10-27,60
2025-08-27,7,002365,永安药业,95.6%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,19.34,17.45,-9.77%,+3.05%,第0天,2025-10-27,60
2025-08-27,8,300398,飞凯材料,95.2%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,22.54,24.43,+8.39%,+24.05%,第28天,2025-10-27,60
2025-08-27,9,000533,顺钠股份,95.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,7.47,6.99,-6.43%,+6.16%,第0天,2025-10-27,60
2025-08-27,10,300942,易瑞生物,95.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,12.56,10.89,-13.30%,+12.66%,第7天,2025-10-27,60
2025-08-28,1,000533,顺钠股份,95.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,7.47,6.99,-6.43%,+4.55%,第48天,2025-10-27,60
2025-08-28,2,002886,沃特股份,95.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,21.2,21.43,+1.08%,+18.73%,第20天,2025-10-27,60
2025-08-28,3,688539,高华科技,95.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,32.82,40.22,+22.55%,+25.66%,第60天,2025-10-27,60
2025-08-28,4,002779,中坚科技,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,101.82,130.79,+28.45%,+43.39%,第20天,2025-10-27,60
