选股日期,排名,代码,名称,相似度,匹配案例,匹配案例描述,匹配日期,类型,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数,触发 +10% 日期,触发 +5% 日期,触发 -2% 日期,触发 -4% 日期,达到 +10% 天数,达到 +5% 天数,触发顺序,是否曾跌破成本价,行业,行业热度_买入日,行业热度_10pct 日,行业热度_5pct 日,行业热度_neg2pct 日,行业热度_neg4pct 日,行业热度_卖出日
2025-07-09,6,688591,泰凌微,94.2%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,46.21,58.47,+26.53%,+37.33%,第54天,2025-09-01,45,2025-08-12,2025-07-29,2025-07-11,2025-07-25,第34天,第20天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,电子,78.87,83.21,80.91,80.88,79.66,
2025-07-09,7,600738,丽尚国潮,94.0%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,5.37,5.43,+1.12%,+11.55%,第15天,2025-08-25,45,2025-07-23,2025-07-23,2025-07-11,-,第14天,第14天,"('neg2pct', '10pct', '5pct')",是,商贸零售,32.77,30.29,30.29,29.98,,38.03
2025-07-09,8,603120,肯特催化,94.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,41.2,42.6,+3.40%,+5.41%,第43天,2025-08-25,45,-,2025-08-21,2025-07-15,2025-08-04,-,第43天,"('neg2pct', 'neg4pct', '5pct')",是,基础化工,76.3,,72.81,73.35,64.15,68.19
2025-07-09,9,688361,中科飞测,94.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,82.2,98.87,+20.28%,+25.30%,第47天,2025-08-25,45,2025-07-25,2025-07-24,2025-07-10,2025-07-22,第16天,第15天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,电子,78.87,79.66,81.31,79.02,81.66,83.43
2025-07-09,10,002406,远东传动,93.8%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,7.32,8.66,+18.31%,+25.41%,第35天,2025-08-25,45,2025-07-28,2025-07-21,-,-,第19天,第12天,"('5pct', '10pct')",是,汽车,54.44,50.23,54.63,,,53.01
2025-07-10,1,002940,昂利康,100.0%,case_010 (昂利康),价格接近短期趋势线+缩量+顶部未放量,2025-07-11,中小板,匹配case_010: 昂利康 - 价格接近短期趋势线+缩量+顶部未放量,37.73,55.62,+47.42%,+82.35%,第15天,2025-08-25,45,2025-07-14,2025-07-10,-,-,第4天,第0天,"('5pct', '10pct')",是,医药生物,64.04,64.94,64.04,,,64.05
2025-07-10,2,688109,品茗科技,96.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,30.8,41.61,+35.10%,+48.96%,第46天,2025-08-25,45,2025-07-17,2025-07-14,-,-,第7天,第4天,"('5pct', '10pct')",是,计算机,73.99,77.38,71.13,,,82.46
2025-07-10,3,600738,丽尚国潮,95.8%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,5.32,5.43,+2.07%,+12.59%,第14天,2025-08-25,45,2025-07-23,2025-07-17,2025-07-11,-,第13天,第7天,"('neg2pct', '5pct', '10pct')",是,商贸零售,33.38,30.29,33.99,29.98,,38.03
2025-07-10,4,688049,炬芯科技,95.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,59.03,57.88,-1.95%,+4.49%,第46天,2025-08-25,45,-,-,2025-07-11,2025-07-15,-,-,"('neg2pct', 'neg4pct')",是,电子,79.02,,,80.88,88.44,83.43
2025-07-10,5,002724,海洋王,95.3%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,7.66,8.37,+9.27%,+12.66%,第36天,2025-08-25,45,2025-08-15,2025-07-15,2025-08-01,-,第36天,第5天,"('5pct', 'neg2pct', '10pct')",是,电子,79.02,78.33,88.44,75.94,,83.43
2025-07-10,6,688543,国科军工,94.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,55.73,57.87,+3.84%,+10.35%,第32天,2025-08-25,45,2025-08-11,2025-08-11,2025-07-10,2025-07-23,第32天,第32天,"('neg2pct', 'neg4pct', '10pct', '5pct')",是,国防军工,28.43,38.5,38.5,28.43,30.66,41.42
2025-07-10,7,688361,中科飞测,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,81.45,98.87,+21.39%,+26.46%,第46天,2025-08-25,45,2025-07-25,2025-07-23,2025-07-17,2025-07-22,第15天,第13天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,电子,79.02,79.66,78.14,82.64,81.66,83.43
2025-07-10,8,688419,耐科装备,94.8%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,37.32,30.36,-18.65%,+0.78%,第0天,2025-08-25,45,-,-,2025-07-11,2025-07-11,-,-,"('neg2pct', 'neg4pct')",是,电子,79.02,,,80.88,80.88,83.43
2025-07-10,9,600184,光电股份,94.7%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,15.82,23.0,+45.39%,+58.03%,第32天,2025-08-25,45,2025-07-17,2025-07-17,-,-,第7天,第7天,"('10pct', '5pct')",是,国防军工,28.43,50.11,50.11,,,41.42
2025-07-10,10,301315,威士顿,94.6%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,53.17,57.22,+7.62%,+9.72%,第46天,2025-08-25,45,-,2025-07-11,2025-07-23,-,-,第1天,"('5pct', 'neg2pct')",是,计算机,73.99,,87.43,64.4,,82.46
2025-07-11,1,002724,海洋王,95.7%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,7.66,8.37,+9.27%,+12.66%,第35天,2025-08-25,45,2025-08-15,2025-07-15,2025-08-01,-,第35天,第4天,"('5pct', 'neg2pct', '10pct')",是,电子,80.88,78.33,88.44,75.94,,83.43
2025-07-11,2,688386,泛亚微透,95.6%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,50.56,68.62,+35.72%,+42.68%,第41天,2025-08-25,45,2025-07-17,2025-07-15,-,-,第6天,第4天,"('5pct', '10pct')",是,基础化工,69.07,67.06,73.35,,,68.19
2025-07-11,3,688582,芯动联科,95.5%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,63.9,82.83,+29.62%,+39.20%,第38天,2025-08-25,45,2025-08-15,2025-07-16,2025-08-01,-,第35天,第5天,"('5pct', 'neg2pct', '10pct')",是,电子,80.88,78.33,78.63,75.94,,83.43
2025-07-11,4,688392,骄成超声,94.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,67.32,83.48,+24.00%,+36.93%,第26天,2025-08-25,45,2025-07-18,2025-07-14,-,-,第7天,第3天,"('5pct', '10pct')",是,电力设备,50.37,61.84,61.3,,,65.17
2025-07-11,5,688518,联赢激光,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,19.91,22.0,+10.50%,+21.30%,第38天,2025-08-25,45,2025-07-21,2025-07-18,-,-,第10天,第7天,"('5pct', '10pct')",是,机械设备,52.4,72.23,59.45,,,63.29
2025-07-11,6,603167,渤海轮渡,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,10.98,10.44,-4.92%,+3.83%,第10天,2025-08-25,45,-,-,2025-07-25,2025-07-29,-,-,"('neg2pct', 'neg4pct')",是,交通运输,33.9,,,40.3,28.03,30.36
2025-07-11,7,300093,*ST金刚,94.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,11.95,13.54,+13.31%,+28.28%,第32天,2025-08-25,45,2025-07-24,2025-07-16,-,-,第13天,第5天,"('5pct', '10pct')",是,建筑材料,24.04,23.97,20.97,,,28.2
2025-07-11,8,603069,海汽集团,94.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,20.95,20.76,-0.91%,+18.23%,第14天,2025-08-25,45,2025-07-21,2025-07-17,2025-07-15,-,第10天,第6天,"('neg2pct', '5pct', '10pct')",是,交通运输,33.9,37.46,30.06,32.4,,30.36
2025-07-11,9,688049,炬芯科技,94.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,58.46,57.88,-0.99%,+5.51%,第45天,2025-08-25,45,-,2025-08-25,2025-07-15,2025-07-15,-,第45天,"('neg2pct', 'neg4pct', '5pct')",是,电子,80.88,,83.43,88.44,88.44,83.43
2025-07-11,10,300447,全信股份,94.0%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,15.5,16.55,+6.77%,+14.65%,第28天,2025-08-25,45,2025-07-23,2025-07-21,2025-07-15,-,第12天,第10天,"('neg2pct', '5pct', '10pct')",是,电力设备,50.37,63.52,74.59,64.66,,65.17
2025-07-14,1,688518,联赢激光,95.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,19.98,23.71,+18.67%,+24.42%,第44天,2025-08-28,45,2025-07-21,2025-07-18,2025-07-15,-,第7天,第4天,"('neg2pct', '5pct', '10pct')",是,机械设备,64.96,72.23,59.45,59.7,,57.01
2025-07-14,2,000881,中广核技,94.6%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,8.49,7.91,-6.83%,+3.30%,第0天,2025-08-28,45,-,-,2025-07-15,2025-07-15,-,-,"('neg2pct', 'neg4pct')",是,基础化工,69.13,,,73.35,73.35,63.25
2025-07-14,3,605123,派克新材,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,77.48,72.6,-6.30%,+5.58%,第4天,2025-08-28,45,-,2025-07-18,2025-07-23,2025-07-29,-,第4天,"('5pct', 'neg2pct', 'neg4pct')",是,国防军工,27.92,,36.75,30.66,37.18,35.29
2025-07-14,4,688129,东来技术,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,26.65,24.45,-8.26%,+12.50%,第30天,2025-08-28,45,2025-08-13,2025-08-11,2025-07-21,2025-07-21,第30天,第28天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,基础化工,69.13,71.08,74.49,80.76,80.76,63.25
2025-07-14,5,600879,航天电子,94.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,10.02,11.68,+16.57%,+21.36%,第42天,2025-08-28,45,2025-08-05,2025-08-04,2025-08-01,-,第22天,第21天,"('neg2pct', '5pct', '10pct')",是,国防军工,27.92,48.75,47.37,35.34,,35.29
2025-07-14,6,688183,生益电子,94.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,46.7,79.6,+70.45%,+73.08%,第45天,2025-08-28,45,2025-07-17,2025-07-17,-,-,第3天,第3天,"('10pct', '5pct')",是,电子,75.72,82.64,82.64,,,80.22
2025-07-14,7,301007,德迈仕,94.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,29.73,49.48,+66.43%,+68.52%,第37天,2025-08-28,45,2025-07-21,2025-07-17,-,-,第7天,第3天,"('5pct', '10pct')",是,汽车,54.04,54.63,64.98,,,47.6
2025-07-14,8,688049,炬芯科技,93.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,58.07,63.15,+8.75%,+15.96%,第44天,2025-08-28,45,2025-08-27,2025-08-25,2025-07-15,2025-07-15,第44天,第42天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,电子,75.72,85.18,83.43,88.44,88.44,80.22
2025-07-14,9,603773,沃格光电,93.8%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,24.12,34.32,+42.29%,+42.29%,第45天,2025-08-28,45,2025-07-29,2025-07-25,2025-07-23,-,第15天,第11天,"('neg2pct', '5pct', '10pct')",是,电子,75.72,80.91,79.66,78.14,,80.22
2025-07-14,10,300943,春晖智控,93.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,14.95,17.51,+17.12%,+39.67%,第25天,2025-08-28,45,2025-08-05,2025-07-18,2025-07-15,-,第22天,第4天,"('neg2pct', '5pct', '10pct')",是,机械设备,64.96,74.56,59.45,59.7,,57.01
2025-07-15,1,002528,ST英飞拓,96.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,2.98,2.95,-1.01%,+2.68%,第42天,2025-08-29,45,-,-,2025-07-15,2025-07-22,-,-,"('neg2pct', 'neg4pct')",是,计算机,84.18,,,84.18,59.77,70.58
2025-07-15,2,300409,道氏技术,96.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,15.58,21.49,+37.93%,+47.63%,第41天,2025-08-29,45,2025-07-24,2025-07-18,-,-,第9天,第3天,"('5pct', '10pct')",是,基础化工,73.35,76.51,78.1,,,65.8
2025-07-15,3,688361,中科飞测,95.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,80.63,99.62,+23.55%,+29.02%,第43天,2025-08-29,45,2025-07-24,2025-07-23,2025-07-22,-,第9天,第8天,"('neg2pct', '5pct', '10pct')",是,电子,88.44,81.31,78.14,81.66,,77.36
2025-07-15,4,002565,顺灏股份,95.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,6.42,7.59,+18.22%,+41.43%,第31天,2025-08-29,45,2025-07-28,2025-07-18,2025-07-15,-,第13天,第3天,"('neg2pct', '5pct', '10pct')",是,轻工制造,33.28,29.95,29.59,33.28,,25.78
2025-07-15,5,300035,中科电气,95.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,16.36,21.2,+29.58%,+35.45%,第45天,2025-08-29,45,2025-08-13,2025-07-16,2025-08-04,-,第29天,第1天,"('5pct', 'neg2pct', '10pct')",是,基础化工,73.35,71.08,63.06,64.15,,65.8
2025-07-15,6,688170,德龙激光,94.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,25.53,38.86,+52.21%,+70.19%,第22天,2025-08-29,45,2025-07-17,2025-07-16,2025-07-15,-,第2天,第1天,"('neg2pct', '5pct', '10pct')",是,机械设备,59.7,64.99,63.33,59.7,,52.47
2025-07-15,7,002425,凯撒文化,94.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,3.17,3.68,+16.09%,+19.87%,第43天,2025-08-29,45,2025-08-21,2025-08-18,2025-07-23,2025-07-31,第37天,第34天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,纺织服饰,29.53,26.78,33.61,27.85,28.02,20.8
2025-07-15,8,002685,华东重机,94.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,7.28,8.93,+22.66%,+44.23%,第43天,2025-08-29,45,2025-07-31,2025-07-25,-,-,第16天,第10天,"('5pct', '10pct')",是,机械设备,59.7,58.72,58.1,,,52.47
2025-07-15,9,688521,芯原股份,94.1%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,85.54,183.6,+114.64%,+114.64%,第59天,2025-09-12,45,2025-07-28,2025-07-16,-,-,第13天,第1天,"('5pct', '10pct')",是,电子,88.44,85.38,78.63,,,
2025-07-15,10,300682,朗新科技,93.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,20.9,25.04,+19.81%,+26.51%,第42天,2025-08-29,45,2025-08-18,2025-08-14,2025-07-16,2025-07-23,第34天,第30天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,计算机,84.18,84.99,82.26,74.66,64.4,70.58
2025-07-16,1,002565,顺灏股份,96.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,6.4,7.51,+17.34%,+41.87%,第30天,2025-09-01,45,2025-07-28,2025-07-18,2025-07-16,-,第12天,第2天,"('neg2pct', '5pct', '10pct')",是,轻工制造,29.05,29.95,29.59,29.05,,
2025-07-16,2,000553,安道麦A,95.7%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,6.81,7.01,+2.94%,+10.43%,第9天,2025-09-01,45,2025-07-25,2025-07-23,2025-08-28,-,第9天,第7天,"('5pct', '10pct', 'neg2pct')",是,基础化工,63.06,76.02,76.89,63.25,,
2025-07-16,3,301626,苏州天脉,95.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,105.43,146.0,+38.48%,+71.33%,第35天,2025-09-01,45,2025-07-21,2025-07-21,-,-,第5天,第5天,"('10pct', '5pct')",是,电子,78.63,78.27,78.27,,,
2025-07-16,4,002528,ST英飞拓,95.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,2.99,2.94,-1.67%,+2.34%,第41天,2025-09-01,45,-,-,2025-07-17,2025-07-22,-,-,"('neg2pct', 'neg4pct')",是,计算机,74.66,,,77.38,59.77,
2025-07-16,5,002414,高德红外,94.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,10.04,12.45,+24.00%,+36.25%,第23天,2025-09-01,45,2025-07-22,2025-07-18,-,-,第6天,第2天,"('5pct', '10pct')",是,电子,78.63,81.66,78.85,,,
2025-07-16,6,605028,世茂能源,94.5%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,19.21,22.8,+18.69%,+69.23%,第40天,2025-09-01,45,2025-08-07,2025-07-28,2025-07-23,-,第22天,第12天,"('neg2pct', '5pct', '10pct')",是,公用事业,37.7,30.65,28.75,38.71,,
2025-07-16,7,688591,泰凌微,94.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,45.77,58.47,+27.75%,+38.65%,第47天,2025-09-01,45,2025-08-12,2025-07-22,2025-07-25,-,第27天,第6天,"('5pct', 'neg2pct', '10pct')",是,电子,78.63,83.21,81.66,79.66,,
2025-07-16,8,002316,亚联发展,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,5.15,6.1,+18.45%,+31.46%,第42天,2025-09-01,45,2025-08-12,2025-08-05,2025-07-17,-,第27天,第20天,"('neg2pct', '5pct', '10pct')",是,非银金融,35.94,34.01,43.14,39.16,,
2025-07-16,9,300121,阳谷华泰,94.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,14.35,15.99,+11.43%,+13.59%,第44天,2025-09-01,45,2025-08-29,2025-07-25,2025-08-01,2025-08-04,第44天,第9天,"('5pct', 'neg2pct', 'neg4pct', '10pct')",是,基础化工,63.06,65.8,76.02,63.03,64.15,
2025-07-16,10,002845,同兴达,94.2%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,14.72,15.44,+4.89%,+10.33%,第37天,2025-09-01,45,2025-08-22,2025-08-12,-,-,第37天,第27天,"('5pct', '10pct')",是,电子,78.63,83.71,83.21,,,
2025-07-17,1,000530,冰山冷热,96.9%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,6.51,6.44,-1.08%,+9.52%,第25天,2025-09-01,45,-,2025-08-11,2025-07-29,2025-08-01,-,第25天,"('neg2pct', 'neg4pct', '5pct')",是,机械设备,64.99,,70.45,58.99,60.5,
2025-07-17,2,600969,郴电国际,96.7%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,7.72,7.29,-5.57%,+1.42%,第0天,2025-09-01,45,-,-,2025-07-18,2025-08-14,-,-,"('neg2pct', 'neg4pct')",是,公用事业,32.41,,,34.88,33.44,
2025-07-17,3,300858,科拓生物,96.5%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,17.13,19.49,+13.78%,+43.96%,第35天,2025-09-01,45,2025-08-01,2025-08-01,2025-07-31,-,第15天,第15天,"('neg2pct', '10pct', '5pct')",是,基础化工,67.06,63.03,63.03,64.84,,
2025-07-17,4,300542,新晨科技,96.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,23.05,23.17,+0.52%,+14.10%,第35天,2025-09-01,45,2025-08-21,2025-08-21,2025-07-21,2025-07-22,第35天,第35天,"('neg2pct', 'neg4pct', '10pct', '5pct')",是,计算机,77.38,83.34,83.34,61.34,59.77,
2025-07-17,5,688267,中触媒,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,30.3,29.76,-1.78%,+8.25%,第21天,2025-09-01,45,-,2025-08-07,2025-07-18,2025-07-18,-,第21天,"('neg2pct', 'neg4pct', '5pct')",是,基础化工,67.06,,70.54,78.1,78.1,
2025-07-17,6,603091,众鑫股份,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,64.17,64.38,+0.33%,+6.26%,第5天,2025-09-01,45,-,2025-07-22,2025-07-31,2025-07-31,-,第5天,"('5pct', 'neg2pct', 'neg4pct')",是,轻工制造,31.67,,28.76,29.0,29.0,
2025-07-17,7,300317,珈伟新能,95.0%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,4.25,4.14,-2.59%,+4.00%,第34天,2025-09-01,45,-,-,2025-07-23,2025-07-31,-,-,"('neg2pct', 'neg4pct')",是,电子,82.64,,,78.14,83.73,
2025-07-17,8,601515,衢州东峰,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,3.84,4.72,+22.92%,+30.47%,第40天,2025-09-01,45,2025-07-31,2025-07-31,-,-,第14天,第14天,"('10pct', '5pct')",是,轻工制造,31.67,29.0,29.0,,,
2025-07-17,9,002528,ST英飞拓,94.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,2.95,2.94,-0.34%,+3.73%,第40天,2025-09-01,45,-,-,2025-07-22,2025-07-22,-,-,"('neg2pct', 'neg4pct')",是,计算机,77.38,,,59.77,59.77,
2025-07-17,10,688591,泰凌微,94.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,45.41,58.47,+28.76%,+39.75%,第46天,2025-09-01,45,2025-08-12,2025-07-21,2025-07-25,-,第26天,第4天,"('5pct', 'neg2pct', '10pct')",是,电子,82.64,83.21,78.27,79.66,,
2025-07-18,1,300317,珈伟新能,95.7%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,4.23,4.14,-2.13%,+4.49%,第33天,2025-09-01,45,-,-,2025-07-23,2025-07-31,-,-,"('neg2pct', 'neg4pct')",是,电子,78.85,,,78.14,83.73,
2025-07-18,2,002227,奥 特 迅,95.7%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,13.79,13.37,-3.05%,+8.27%,第39天,2025-09-01,45,-,2025-07-23,2025-07-24,2025-07-30,-,第5天,"('5pct', 'neg2pct', 'neg4pct')",是,电力设备,61.84,,63.52,55.61,55.08,
