selection_date,code,name,rank,similarity_score,best_match_case,best_match_date,category,reasons,buy_price,sell_price,return_pct,max_gain_pct,max_gain_day,sell_date,hold_days,trigger_10pct_date,trigger_5pct_date,trigger_neg2pct_date,trigger_neg4pct_date,trigger_10pct_day,trigger_5pct_day,first_reach_order,ever_below_zero,industry,industry_heat_buy,industry_heat_10pct,industry_heat_5pct,industry_heat_neg2pct,industry_heat_neg4pct,industry_heat_sell
2025-07-10,688543,国科军工,6,94.93,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],55.73,57.87,3.8399425802978655,10.353490041270417,32,2025-08-25,45,2025-08-11,2025-08-11,2025-07-10,2025-07-23,32,32,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,国防军工,28.43,38.5,38.5,28.43,30.66,41.42
2025-07-10,688361,中科飞测,7,94.77,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],81.45,98.87,21.387354205033766,26.457949662369547,46,2025-08-25,45,2025-07-25,2025-07-23,2025-07-17,2025-07-22,15,13,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,电子,79.02,79.66,78.14,82.64,81.66,83.43
2025-07-10,688419,耐科装备,8,94.77,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],37.32,30.36,-18.649517684887464,0.7770632368703085,0,2025-08-25,45,,,2025-07-11,2025-07-11,,,"('neg2pct', 'neg4pct')",True,电子,79.02,,,80.88,80.88,83.43
2025-07-10,600184,光电股份,9,94.66,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],15.82,23.0,45.38558786346397,58.02781289506953,32,2025-08-25,45,2025-07-17,2025-07-17,,,7,7,"('10pct', '5pct')",True,国防军工,28.43,50.11,50.11,,,41.42
2025-07-10,301315,威士顿,10,94.64,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],53.17,57.22,7.6170772992288835,9.723528305435398,46,2025-08-25,45,,2025-07-11,2025-07-23,,,1,"('5pct', 'neg2pct')",True,计算机,73.99,,87.43,64.4,,82.46
2025-07-11,002724,海洋王,1,95.66,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],7.66,8.37,9.268929503916437,12.663185378590086,35,2025-08-25,45,2025-08-15,2025-07-15,2025-08-01,,35,4,"('5pct', 'neg2pct', '10pct')",True,电子,80.88,78.33,88.44,75.94,,83.43
2025-07-11,688386,泛亚微透,2,95.59,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],50.56,68.62,35.719936708860764,42.68196202531645,41,2025-08-25,45,2025-07-17,2025-07-15,,,6,4,"('5pct', '10pct')",True,基础化工,69.07,67.06,73.35,,,68.19
2025-07-11,688582,芯动联科,3,95.51,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],63.9,82.83,29.624413145539908,39.201877934272304,38,2025-08-25,45,2025-08-15,2025-07-16,2025-08-01,,35,5,"('5pct', 'neg2pct', '10pct')",True,电子,80.88,78.33,78.63,75.94,,83.43
2025-07-11,688392,骄成超声,4,94.53,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],67.32,83.48,24.00475341651814,36.928104575163424,26,2025-08-25,45,2025-07-18,2025-07-14,,,7,3,"('5pct', '10pct')",True,电力设备,50.37,61.84,61.3,,,65.17
2025-07-11,688518,联赢激光,5,94.46,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],19.91,22.0,10.497237569060774,21.295831240582615,38,2025-08-25,45,2025-07-21,2025-07-18,,,10,7,"('5pct', '10pct')",True,机械设备,52.4,72.23,59.45,,,63.29
2025-07-11,603167,渤海轮渡,6,94.36,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],10.98,10.44,-4.918032786885254,3.8251366120218573,10,2025-08-25,45,,,2025-07-25,2025-07-29,,,"('neg2pct', 'neg4pct')",True,交通运输,33.9,,,40.3,28.03,30.36
2025-07-11,300093,*ST金刚,7,94.21,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],11.95,13.54,13.305439330543933,28.284518828451894,32,2025-08-25,45,2025-07-24,2025-07-16,,,13,5,"('5pct', '10pct')",True,建筑材料,24.04,23.97,20.97,,,28.2
2025-07-11,603069,海汽集团,8,94.2,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],20.95,20.76,-0.9069212410501084,18.23389021479714,14,2025-08-25,45,2025-07-21,2025-07-17,2025-07-15,,10,6,"('neg2pct', '5pct', '10pct')",True,交通运输,33.9,37.46,30.06,32.4,,30.36
2025-07-11,688049,炬芯科技,9,94.05,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],58.46,57.88,-0.9921313718782043,5.508039685254873,45,2025-08-25,45,,2025-08-25,2025-07-15,2025-07-15,,45,"('neg2pct', 'neg4pct', '5pct')",True,电子,80.88,,83.43,88.44,88.44,83.43
2025-07-11,300447,全信股份,10,94.02,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],15.5,16.55,6.774193548387101,14.645161290322578,28,2025-08-25,45,2025-07-23,2025-07-21,2025-07-15,,12,10,"('neg2pct', '5pct', '10pct')",True,电力设备,50.37,63.52,74.59,64.66,,65.17
2025-07-14,688518,联赢激光,1,95.9,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],19.98,23.71,18.66866866866867,24.42442442442442,44,2025-08-28,45,2025-07-21,2025-07-18,2025-07-15,,7,4,"('neg2pct', '5pct', '10pct')",True,机械设备,64.96,72.23,59.45,59.7,,57.01
2025-07-14,000881,中广核技,2,94.6,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],8.49,7.91,-6.831566548881038,3.2979976442873893,0,2025-08-28,45,,,2025-07-15,2025-07-15,,,"('neg2pct', 'neg4pct')",True,基础化工,69.13,,,73.35,73.35,63.25
2025-07-14,605123,派克新材,3,94.43,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],77.48,72.6,-6.298399586990203,5.5756324212699955,4,2025-08-28,45,,2025-07-18,2025-07-23,2025-07-29,,4,"('5pct', 'neg2pct', 'neg4pct')",True,国防军工,27.92,,36.75,30.66,37.18,35.29
2025-07-14,688129,东来技术,4,94.42,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],26.65,24.45,-8.255159474671668,12.495309568480307,30,2025-08-28,45,2025-08-13,2025-08-11,2025-07-21,2025-07-21,30,28,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,基础化工,69.13,71.08,74.49,80.76,80.76,63.25
2025-07-14,600879,航天电子,5,94.38,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],10.02,11.68,16.566866267465073,21.357285429141722,42,2025-08-28,45,2025-08-05,2025-08-04,2025-08-01,,22,21,"('neg2pct', '5pct', '10pct')",True,国防军工,27.92,48.75,47.37,35.34,,35.29
2025-07-14,688183,生益电子,6,94.35,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],46.7,79.6,70.4496788008565,73.08351177730191,45,2025-08-28,45,2025-07-17,2025-07-17,,,3,3,"('10pct', '5pct')",True,电子,75.72,82.64,82.64,,,80.22
2025-07-14,301007,德迈仕,7,94.31,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],29.73,49.48,66.43121426168852,68.51664984863774,37,2025-08-28,45,2025-07-21,2025-07-17,,,7,3,"('5pct', '10pct')",True,汽车,54.04,54.63,64.98,,,47.6
2025-07-14,688049,炬芯科技,8,93.93,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],58.07,63.15,8.748062682968829,15.96349233683486,44,2025-08-28,45,2025-08-27,2025-08-25,2025-07-15,2025-07-15,44,42,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,电子,75.72,85.18,83.43,88.44,88.44,80.22
2025-07-14,603773,沃格光电,9,93.79,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],24.12,34.32,42.288557213930346,42.288557213930346,45,2025-08-28,45,2025-07-29,2025-07-25,2025-07-23,,15,11,"('neg2pct', '5pct', '10pct')",True,电子,75.72,80.91,79.66,78.14,,80.22
2025-07-14,300943,春晖智控,10,93.72,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],14.95,17.51,17.12374581939801,39.66555183946488,25,2025-08-28,45,2025-08-05,2025-07-18,2025-07-15,,22,4,"('neg2pct', '5pct', '10pct')",True,机械设备,64.96,74.56,59.45,59.7,,57.01
2025-07-15,002528,ST英飞拓,1,96.33,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],2.98,2.95,-1.0067114093959666,2.684563758389264,42,2025-08-29,45,,,2025-07-15,2025-07-22,,,"('neg2pct', 'neg4pct')",True,计算机,84.18,,,84.18,59.77,70.58
2025-07-15,300409,道氏技术,2,95.99,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],15.58,21.49,37.93324775353016,47.625160462130935,41,2025-08-29,45,2025-07-24,2025-07-18,,,9,3,"('5pct', '10pct')",True,基础化工,73.35,76.51,78.1,,,65.8
2025-07-15,688361,中科飞测,3,95.45,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],80.63,99.62,23.552027781222883,29.02145603373435,43,2025-08-29,45,2025-07-24,2025-07-23,2025-07-22,,9,8,"('neg2pct', '5pct', '10pct')",True,电子,88.44,81.31,78.14,81.66,,77.36
2025-07-15,002565,顺灏股份,4,95.36,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],6.42,7.59,18.22429906542056,41.43302180685359,31,2025-08-29,45,2025-07-28,2025-07-18,2025-07-15,,13,3,"('neg2pct', '5pct', '10pct')",True,轻工制造,33.28,29.95,29.59,33.28,,25.78
2025-07-15,300035,中科电气,5,95.13,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],16.36,21.2,29.584352078239608,35.452322738386314,45,2025-08-29,45,2025-08-13,2025-07-16,2025-08-04,,29,1,"('5pct', 'neg2pct', '10pct')",True,基础化工,73.35,71.08,63.06,64.15,,65.8
2025-07-15,688170,德龙激光,6,94.3,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],25.53,38.86,52.21308264786525,70.19193106149628,22,2025-08-29,45,2025-07-17,2025-07-16,2025-07-15,,2,1,"('neg2pct', '5pct', '10pct')",True,机械设备,59.7,64.99,63.33,59.7,,52.47
2025-07-15,002425,凯撒文化,7,94.2,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],3.17,3.68,16.088328075709786,19.873817034700313,43,2025-08-29,45,2025-08-21,2025-08-18,2025-07-23,2025-07-31,37,34,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,纺织服饰,29.53,26.78,33.61,27.85,28.02,20.8
2025-07-15,002685,华东重机,8,94.13,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],7.28,8.93,22.664835164835157,44.230769230769226,43,2025-08-29,45,2025-07-31,2025-07-25,,,16,10,"('5pct', '10pct')",True,机械设备,59.7,58.72,58.1,,,52.47
2025-07-15,688521,芯原股份,9,94.13,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],85.54,183.6,114.63642740238483,114.63642740238483,59,2025-09-12,45,2025-07-28,2025-07-16,,,13,1,"('5pct', '10pct')",True,电子,88.44,85.38,78.63,,,
2025-07-15,300682,朗新科技,10,93.91,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],20.9,25.04,19.808612440191393,26.50717703349284,42,2025-08-29,45,2025-08-18,2025-08-14,2025-07-16,2025-07-23,34,30,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,计算机,84.18,84.99,82.26,74.66,64.4,70.58
2025-07-16,002565,顺灏股份,1,96.11,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],6.4,7.51,17.343749999999993,41.87499999999999,30,2025-09-01,45,2025-07-28,2025-07-18,2025-07-16,,12,2,"('neg2pct', '5pct', '10pct')",True,轻工制造,29.05,29.95,29.59,29.05,,
2025-07-16,000553,安道麦A,2,95.66,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],6.81,7.01,2.936857562408226,10.425844346549193,9,2025-09-01,45,2025-07-25,2025-07-23,2025-08-28,,9,7,"('5pct', '10pct', 'neg2pct')",True,基础化工,63.06,76.02,76.89,63.25,,
2025-07-16,301626,苏州天脉,3,95.53,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],105.43,146.0,38.48050839419519,71.32694678933889,35,2025-09-01,45,2025-07-21,2025-07-21,,,5,5,"('10pct', '5pct')",True,电子,78.63,78.27,78.27,,,
2025-07-16,002528,ST英飞拓,4,95.01,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],2.99,2.94,-1.6722408026755942,2.341137123745814,41,2025-09-01,45,,,2025-07-17,2025-07-22,,,"('neg2pct', 'neg4pct')",True,计算机,74.66,,,77.38,59.77,
2025-07-16,002414,高德红外,5,94.79,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],10.04,12.45,24.003984063745023,36.25498007968128,23,2025-09-01,45,2025-07-22,2025-07-18,,,6,2,"('5pct', '10pct')",True,电子,78.63,81.66,78.85,,,
2025-07-16,605028,世茂能源,6,94.46,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],19.21,22.8,18.688183237896926,69.23477355543986,40,2025-09-01,45,2025-08-07,2025-07-28,2025-07-23,,22,12,"('neg2pct', '5pct', '10pct')",True,公用事业,37.7,30.65,28.75,38.71,,
2025-07-16,688591,泰凌微,7,94.4,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],45.77,58.47,27.74743281625518,38.64977059209088,47,2025-09-01,45,2025-08-12,2025-07-22,2025-07-25,,27,6,"('5pct', 'neg2pct', '10pct')",True,电子,78.63,83.21,81.66,79.66,,
2025-07-16,002316,亚联发展,8,94.38,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],5.15,6.1,18.44660194174756,31.456310679611633,42,2025-09-01,45,2025-08-12,2025-08-05,2025-07-17,,27,20,"('neg2pct', '5pct', '10pct')",True,非银金融,35.94,34.01,43.14,39.16,,
2025-07-16,300121,阳谷华泰,9,94.25,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],14.35,15.99,11.428571428571432,13.588850174216036,44,2025-09-01,45,2025-08-29,2025-07-25,2025-08-01,2025-08-04,44,9,"('5pct', 'neg2pct', 'neg4pct', '10pct')",True,基础化工,63.06,65.8,76.02,63.03,64.15,
2025-07-16,002845,同兴达,10,94.23,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],14.72,15.44,4.891304347826079,10.326086956521724,37,2025-09-01,45,2025-08-22,2025-08-12,,,37,27,"('5pct', '10pct')",True,电子,78.63,83.71,83.21,,,
2025-07-17,000530,冰山冷热,1,96.86,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],6.51,6.44,-1.0752688172042917,9.523809523809526,25,2025-09-01,45,,2025-08-11,2025-07-29,2025-08-01,,25,"('neg2pct', 'neg4pct', '5pct')",True,机械设备,64.99,,70.45,58.99,60.5,
2025-07-17,600969,郴电国际,2,96.67,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],7.72,7.29,-5.569948186528493,1.4248704663212477,0,2025-09-01,45,,,2025-07-18,2025-08-14,,,"('neg2pct', 'neg4pct')",True,公用事业,32.41,,,34.88,33.44,
2025-07-17,300858,科拓生物,3,96.47,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],17.13,19.49,13.776999416228836,43.95796847635728,35,2025-09-01,45,2025-08-01,2025-08-01,2025-07-31,,15,15,"('neg2pct', '10pct', '5pct')",True,基础化工,67.06,63.03,63.03,64.84,,
2025-07-17,300542,新晨科技,4,96.18,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],23.05,23.17,0.520607375271154,14.099783080260304,35,2025-09-01,45,2025-08-21,2025-08-21,2025-07-21,2025-07-22,35,35,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,计算机,77.38,83.34,83.34,61.34,59.77,
2025-07-17,688267,中触媒,5,95.19,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],30.3,29.76,-1.7821782178217793,8.250825082508237,21,2025-09-01,45,,2025-08-07,2025-07-18,2025-07-18,,21,"('neg2pct', 'neg4pct', '5pct')",True,基础化工,67.06,,70.54,78.1,78.1,
2025-07-17,603091,众鑫股份,6,95.18,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],64.17,64.38,0.3272557269752123,6.26460963066853,5,2025-09-01,45,,2025-07-22,2025-07-31,2025-07-31,,5,"('5pct', 'neg2pct', 'neg4pct')",True,轻工制造,31.67,,28.76,29.0,29.0,
2025-07-17,300317,珈伟新能,7,95.05,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],4.25,4.14,-2.5882352941176547,3.9999999999999982,34,2025-09-01,45,,,2025-07-23,2025-07-31,,,"('neg2pct', 'neg4pct')",True,电子,82.64,,,78.14,83.73,
2025-07-17,601515,衢州东峰,8,94.46,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],3.84,4.72,22.916666666666664,30.46875,40,2025-09-01,45,2025-07-31,2025-07-31,,,14,14,"('10pct', '5pct')",True,轻工制造,31.67,29.0,29.0,,,
2025-07-17,002528,ST英飞拓,9,94.28,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],2.95,2.94,-0.33898305084746544,3.7288135593220293,40,2025-09-01,45,,,2025-07-22,2025-07-22,,,"('neg2pct', 'neg4pct')",True,计算机,77.38,,,59.77,59.77,
2025-07-17,688591,泰凌微,10,94.14,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],45.41,58.47,28.76018498128166,39.748953974895414,46,2025-09-01,45,2025-08-12,2025-07-21,2025-07-25,,26,4,"('5pct', 'neg2pct', '10pct')",True,电子,82.64,83.21,78.27,79.66,,
2025-07-18,300317,珈伟新能,1,95.7,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],4.23,4.14,-2.1276595744681024,4.4917257683215,33,2025-09-01,45,,,2025-07-23,2025-07-31,,,"('neg2pct', 'neg4pct')",True,电子,78.85,,,78.14,83.73,
2025-07-18,002227,奥 特 迅,2,95.69,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],13.79,13.37,-3.045685279187817,8.266860043509794,39,2025-09-01,45,,2025-07-23,2025-07-24,2025-07-30,,5,"('5pct', 'neg2pct', 'neg4pct')",True,电力设备,61.84,,63.52,55.61,55.08,
2025-07-18,603980,吉华集团,3,95.63,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],5.47,5.29,-3.2906764168190077,16.45338208409507,6,2025-09-01,45,2025-07-21,2025-07-21,2025-08-28,2025-08-28,3,3,"('10pct', '5pct', 'neg2pct', 'neg4pct')",True,基础化工,78.1,80.76,80.76,63.25,63.25,
2025-07-18,000530,冰山冷热,4,95.4,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],6.49,6.44,-0.77041602465331,9.861325115562398,24,2025-09-01,45,,2025-08-11,2025-07-29,2025-08-01,,24,"('neg2pct', 'neg4pct', '5pct')",True,机械设备,59.45,,70.45,58.99,60.5,
2025-07-18,000553,安道麦A,5,94.96,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],6.83,7.01,2.6354319180087806,10.102489019033667,7,2025-09-01,45,2025-07-25,2025-07-23,2025-08-28,,7,5,"('5pct', '10pct', 'neg2pct')",True,基础化工,78.1,76.02,76.89,63.25,,
2025-07-18,300858,科拓生物,6,94.75,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],17.06,19.49,14.243845252051582,44.548651817116074,34,2025-09-01,45,2025-08-01,2025-08-01,,,14,14,"('10pct', '5pct')",True,基础化工,78.1,63.03,63.03,,,
2025-07-18,000899,赣能股份,7,94.65,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],9.57,9.76,1.9853709508881872,3.5527690700104477,40,2025-09-01,45,,,2025-07-23,2025-07-29,,,"('neg2pct', 'neg4pct')",True,公用事业,34.88,,,38.71,30.73,
2025-07-18,600819,耀皮玻璃,8,94.27,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],6.51,6.21,-4.608294930875574,11.213517665130574,6,2025-09-01,45,2025-07-24,2025-07-22,2025-07-21,2025-08-04,6,4,"('neg2pct', '5pct', '10pct', 'neg4pct')",True,建筑材料,22.75,23.97,38.73,48.61,23.7,
2025-07-18,601865,福莱特,9,94.23,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],16.06,17.91,11.519302615193036,13.511830635118319,45,2025-09-01,45,2025-07-25,2025-07-22,,,7,4,"('5pct', '10pct')",True,建筑材料,22.75,25.64,38.73,,,
2025-07-18,600969,郴电国际,10,94.18,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],7.68,7.29,-5.078124999999996,1.822916666666674,10,2025-09-01,45,,,2025-07-31,2025-08-14,,,"('neg2pct', 'neg4pct')",True,公用事业,34.88,,,34.55,33.44,
2025-07-21,688627,精智达,1,96.03,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],84.96,105.13,23.74058380414313,40.760357815442575,44,2025-09-04,45,2025-07-31,2025-07-28,2025-07-21,,10,7,"('neg2pct', '5pct', '10pct')",True,机械设备,72.23,58.72,59.55,72.23,,
2025-07-21,300763,锦浪科技,2,95.49,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],58.88,74.37,26.307744565217394,33.79755434782608,45,2025-09-04,45,2025-08-13,2025-08-08,2025-07-31,,23,18,"('neg2pct', '5pct', '10pct')",True,电力设备,74.59,64.5,62.66,60.86,,
2025-07-21,688201,信安世纪,3,95.29,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],12.35,15.6,26.31578947368421,33.44129554655871,42,2025-09-04,45,2025-08-21,2025-08-21,2025-07-22,2025-07-23,31,31,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,计算机,61.34,83.34,83.34,59.77,64.4,
2025-07-21,688270,臻镭科技,4,95.23,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],45.45,69.0,51.81518151815181,86.5126512651265,39,2025-09-04,45,2025-07-28,2025-07-24,,,7,3,"('5pct', '10pct')",True,电子,78.27,85.38,81.31,,,
2025-07-21,300541,先进数通,5,94.42,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],16.1,15.5,-3.72670807453417,12.298136645962712,42,2025-09-04,45,2025-08-21,2025-08-18,2025-07-22,2025-07-29,31,28,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,计算机,61.34,83.34,84.99,59.77,66.03,
2025-07-21,000899,赣能股份,6,93.92,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],9.57,9.64,0.7314524555903896,3.5527690700104477,37,2025-09-04,45,,,2025-07-23,2025-07-29,,,"('neg2pct', 'neg4pct')",True,公用事业,48.99,,,38.71,30.73,
2025-07-21,603823,百合花,7,93.92,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],13.53,14.56,7.61271249076128,19.955654101995574,43,2025-09-04,45,2025-08-26,2025-07-22,2025-07-25,2025-07-25,36,1,"('5pct', 'neg2pct', 'neg4pct', '10pct')",True,基础化工,80.76,66.94,80.95,76.02,76.02,
2025-07-21,300917,特发服务,8,93.64,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],44.44,45.09,1.4626462646264755,16.944194419441946,35,2025-09-04,45,2025-07-29,2025-07-23,2025-07-31,,8,2,"('5pct', '10pct', 'neg2pct')",True,房地产,29.96,29.04,28.98,31.54,,
2025-07-21,600476,湘邮科技,9,93.52,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],18.9,17.02,-9.947089947089943,4.391534391534401,31,2025-09-04,45,,,2025-07-22,2025-07-23,,,"('neg2pct', 'neg4pct')",True,计算机,61.34,,,59.77,64.4,
2025-07-21,300531,优博讯,10,93.46,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],20.19,18.75,-7.132243684992575,17.236255572065378,36,2025-09-04,45,2025-08-26,2025-08-21,2025-07-23,2025-07-30,36,31,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,计算机,61.34,78.16,83.34,64.4,63.14,
2025-07-22,600601,方正科技,1,100.0,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],5.37,9.64,79.51582867783986,79.88826815642457,44,2025-09-05,45,2025-07-28,2025-07-28,2025-07-23,,6,6,"('neg2pct', '10pct', '5pct')",True,电子,81.66,85.38,85.38,78.14,,
2025-07-22,301366,一博科技,2,96.49,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],37.0,39.05,5.540540540540532,24.24324324324324,27,2025-09-05,45,2025-07-28,2025-07-28,,,6,6,"('10pct', '5pct')",True,电子,81.66,85.38,85.38,,,
2025-07-22,301263,泰恩康,3,95.5,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],38.74,36.49,-5.807950438822922,5.782137325761473,14,2025-09-05,45,,2025-08-05,2025-07-23,2025-07-23,,14,"('neg2pct', 'neg4pct', '5pct')",True,医药生物,70.99,,77.54,68.96,68.96,
